Time	Food	Creatures
63800	1823	97
63900	1838	91
64000	1857	94
64100	1871	94
64200	1887	83
64300	1888	85
64400	1879	99
64500	1875	107
64600	1879	111
64700	1892	113
64800	1887	121
64900	1881	126
65000	1875	122
65100	1889	117
65200	1881	122
65300	1864	132
65400	1852	137
65500	1841	134
65600	1825	152
65700	1801	167
65800	1788	169
65900	1763	182
66000	1759	192
66100	1738	204
66200	1721	208
66300	1707	206
66400	1697	200
66500	1698	194
66600	1687	192
66700	1678	182
66800	1662	186
66900	1647	190
67000	1630	196
67100	1597	215
67200	1581	219
67300	1548	233
67400	1538	226
67500	1516	232
67600	1495	236
67700	1474	238
67800	1439	243
67900	1399	272
68000	1366	276
68100	1329	277
68200	1306	270
68300	1296	276
68400	1277	262
68500	1231	273
68600	1197	286
68700	1153	292
68800	1126	296
68900	1073	310
69000	1029	307
69100	1014	293
69200	990	286
69300	970	283
69400	961	266
69500	968	239
69600	954	217
69700	951	200
69800	951	180
69900	949	148
70000	958	130
70100	984	121
70200	1012	110
70300	1035	103
70400	1058	86
70500	1077	79
70600	1084	69
70700	1099	61
70800	1113	52
70900	1122	51
71000	1136	55
71100	1145	57
71200	1162	55
71300	1176	53
71400	1199	51
71500	1216	53
71600	1228	50
71700	1244	47
71800	1262	46
71900	1269	50
72000	1283	51
72100	1304	51
72200	1323	49
72300	1352	46
72400	1376	44
72500	1396	42
72600	1414	39
72700	1420	39
72800	1438	44
72900	1459	41
73000	1470	45
73100	1477	47
73200	1485	49
73300	1504	51
73400	1515	48
73500	1513	54
73600	1530	49
73700	1556	44
73800	1571	43
73900	1579	48
74000	1600	39
74100	1611	38
74200	1623	43
74300	1636	41
74400	1653	44
74500	1669	46
74600	1677	52
74700	1701	52
74800	1728	51
74900	1741	53
75000	1743	55
75100	1749	57
75200	1763	60
75300	1769	61
75400	1787	63
75500	1794	64
75600	1801	65
75700	1797	69
75800	1796	73
75900	1809	78
76000	1815	82
76100	1814	89
76200	1817	95
76300	1817	98
76400	1820	99
76500	1825	105
76600	1824	101
76700	1814	101
76800	1810	101
76900	1814	101
77000	1822	101
77100	1805	111
77200	1810	125
77300	1811	130
77400	1793	143
77500	1787	151
77600	1776	155
77700	1766	164
77800	1768	156
77900	1758	162
78000	1743	163
78100	1727	166
78200	1715	171
78300	1710	172
78400	1686	171
78500	1683	166
78600	1679	162
78700	1674	155
78800	1664	157
78900	1630	182
79000	1606	198
79100	1580	202
79200	1563	205
79300	1531	224
79400	1502	220
79500	1485	207
79600	1469	215
79700	1449	225
79800	1444	224
79900	1409	238
80000	1382	234
80100	1356	237
80200	1340	233
80300	1312	235
80400	1300	237
80500	1281	237
80600	1253	238
80700	1234	239
80800	1222	237
80900	1211	226
81000	1198	206
81100	1162	218
81200	1130	235
81300	1114	226
81400	1104	219
81500	1091	213
81600	1081	210
81700	1067	198
81800	1052	189
81900	1047	187
82000	1037	190
82100	1044	173
82200	1047	152
82300	1049	140
82400	1068	130
82500	1081	123
82600	1088	110
82700	1103	91
82800	1125	82
82900	1148	68
83000	1162	59
83100	1187	49
83200	1209	42
83300	1219	42
83400	1228	40
83500	1251	40
83600	1267	48
83700	1284	53
83800	1307	54
83900	1314	50
84000	1325	45
84100	1356	34
84200	1364	37
84300	1396	35
84400	1413	33
84500	1419	33
84600	1436	32
84700	1460	33
84800	1484	31
84900	1507	30
85000	1527	25
85100	1536	29
85200	1557	28
85300	1576	35
85400	1591	39
85500	1608	43
85600	1617	45
85700	1632	44
85800	1654	42
85900	1674	42
86000	1691	41
86100	1712	36
86200	1731	37
86300	1756	37
86400	1783	34
86500	1801	32
86600	1820	34
86700	1824	32
86800	1836	33
86900	1854	37
87000	1876	38
87100	1883	47
87200	1895	55
87300	1903	61
87400	1919	60
87500	1930	68
87600	1950	68
87700	1958	69
87800	1968	71
87900	1979	72
88000	1987	75
88100	2002	73
88200	2010	73
88300	2015	71
88400	2031	80
88500	2033	85
88600	2038	89
88700	2037	97
88800	2039	102
88900	2047	98
89000	2044	99
89100	2047	97
89200	2051	101
89300	2051	106
89400	2043	107
89500	2038	111
89600	2029	110
89700	2027	112
89800	2027	123
89900	2036	118
90000	2031	119
90100	2040	119
90200	2045	120
90300	2058	114
90400	2063	103
90500	2066	106
90600	2074	101
90700	2079	100
90800	2075	108
90900	2078	108
91000	2068	101
91100	2059	111
91200	2048	122
91300	2050	123
91400	2066	109
91500	2076	111
91600	2073	121
91700	2063	128
91800	2070	119
91900	2069	115
92000	2056	124
92100	2041	136
92200	2029	134
92300	2007	150
92400	1999	162
92500	1993	161
92600	1966	167
92700	1934	182
92800	1927	191
92900	1911	194
93000	1887	206
93100	1861	216
93200	1854	212
93300	1836	223
93400	1822	228
93500	1819	229
93600	1798	219
93700	1783	210
93800	1751	218
93900	1736	211
94000	1730	196
94100	1729	187
94200	1731	195
94300	1717	187
94400	1690	185
94500	1668	186
94600	1662	179
