Time	Food	Creatures
124200	293	57
124300	295	56
124400	304	55
124500	305	56
124600	299	58
124700	296	62
124800	286	61
124900	283	63
125000	278	63
125100	265	65
125200	257	66
125300	255	66
125400	255	67
125500	251	69
125600	254	63
125700	258	62
125800	257	58
125900	257	56
126000	264	55
126100	266	52
126200	265	50
126300	260	49
126400	263	50
126500	263	51
126600	274	50
126700	277	51
126800	284	50
126900	284	53
127000	284	57
127100	278	60
127200	273	61
127300	272	63
127400	274	62
127500	272	65
127600	283	64
127700	277	62
127800	278	62
127900	284	56
128000	283	54
128100	278	56
128200	288	53
128300	279	53
128400	280	52
128500	282	49
128600	294	46
128700	297	49
128800	297	50
128900	298	50
129000	298	50
129100	302	50
129200	306	51
129300	303	54
129400	305	55
129500	303	53
129600	307	52
129700	302	48
129800	307	46
129900	308	49
130000	299	50
130100	298	51
130200	295	51
130300	297	53
130400	301	55
130500	300	55
130600	304	51
130700	304	48
130800	312	47
130900	310	49
131000	310	54
131100	299	54
131200	299	52
131300	303	51
131400	294	54
131500	293	56
