Time	Food	Creatures
72200	338	82
72300	324	89
72400	319	86
72500	312	93
72600	308	87
72700	307	87
72800	299	82
72900	295	86
73000	292	86
73100	284	86
73200	278	82
73300	279	76
73400	279	76
73500	276	73
73600	271	76
73700	268	69
73800	264	64
73900	260	64
74000	265	59
74100	269	57
74200	273	54
74300	269	52
74400	267	53
74500	274	51
74600	277	48
74700	284	47
74800	290	48
74900	291	48
75000	290	47
75100	293	53
75200	292	57
75300	290	55
75400	297	60
75500	300	60
75600	304	54
75700	304	52
75800	306	51
75900	298	51
76000	301	50
76100	296	48
76200	296	49
76300	293	46
76400	299	46
76500	302	42
76600	305	40
76700	301	40
76800	290	53
76900	295	54
77000	301	52
77100	300	56
77200	304	59
77300	307	57
77400	307	51
77500	309	52
77600	313	53
77700	311	55
77800	310	55
77900	314	55
78000	307	54
78100	304	56
78200	301	57
78300	303	58
78400	299	61
78500	301	55
78600	296	57
78700	294	58
78800	298	55
78900	297	52
79000	289	50
79100	299	51
79200	295	52
79300	293	51
79400	305	48
79500	307	48
79600	305	46
79700	311	45
79800	313	41
79900	326	38
80000	338	34
80100	344	33
80200	348	28
80300	351	28
80400	361	27
80500	359	27
80600	364	28
80700	371	31
80800	374	33
80900	370	36
81000	364	49
81100	363	54
81200	378	54
81300	373	58
81400	374	62
81500	375	59
81600	369	64
81700	366	64
81800	358	67
81900	344	71
82000	340	75
82100	341	79
82200	331	81
82300	329	81
82400	322	84
82500	312	81
82600	305	82
82700	310	72
82800	311	69
82900	306	70
83000	296	71
83100	295	64
83200	295	64
83300	292	63
83400	288	60
83500	287	55
83600	291	54
83700	291	56
83800	288	59
83900	285	53
84000	279	57
84100	277	60
84200	277	63
84300	281	59
84400	282	56
84500	286	51
84600	294	44
84700	302	34
84800	311	30
84900	315	29
85000	329	26
85100	334	27
85200	334	24
85300	342	22
85400	350	23
85500	362	22
85600	363	24
85700	367	24
85800	370	23
85900	381	22
86000	388	20
86100	396	21
86200	396	22
86300	401	22
86400	397	24
86500	403	27
86600	408	31
86700	411	31
86800	412	32
86900	416	35
87000	423	35
87100	426	36
87200	423	38
87300	419	48
87400	419	51
87500	408	58
87600	402	67
87700	401	73
87800	397	79
87900	391	84
88000	380	92
88100	377	84
88200	364	91
88300	366	92
88400	356	92
88500	345	98
88600	335	105
88700	333	101
88800	326	100
88900	313	96
89000	298	100
89100	284	95
89200	277	89
89300	271	90
89400	269	96
89500	263	93
89600	253	86
89700	260	84
89800	260	87
89900	255	80
90000	251	73
90100	247	71
90200	252	65
90300	254	69
90400	253	70
90500	252	71
90600	254	78
90700	250	76
90800	246	78
90900	246	73
91000	245	71
91100	249	66
91200	249	62
91300	247	60
91400	242	56
91500	244	54
91600	253	52
91700	256	50
91800	258	45
91900	262	41
92000	274	38
92100	269	44
92200	280	41
92300	282	40
92400	286	41
92500	291	39
92600	294	36
92700	291	33
92800	296	33
92900	298	37
93000	307	36
93100	320	35
93200	324	36
93300	332	38
93400	336	38
93500	336	37
93600	334	39
93700	337	42
93800	338	48
93900	345	44
94000	342	52
94100	347	54
94200	331	61
94300	327	64
94400	320	72
94500	318	74
94600	304	80
94700	301	84
94800	291	83
94900	299	82
95000	294	85
95100	301	80
95200	299	73
95300	298	72
95400	303	69
95500	296	64
95600	289	64
95700	289	60
95800	284	63
95900	289	65
96000	281	68
96100	276	67
96200	277	68
96300	277	64
96400	283	59
96500	288	54
96600	294	49
96700	299	45
96800	304	44
96900	314	39
97000	317	40
97100	320	35
97200	318	37
97300	318	40
97400	316	41
97500	317	42
97600	319	42
97700	324	39
97800	333	40
97900	329	39
98000	337	37
98100	345	31
98200	347	32
98300	346	34
98400	340	38
98500	347	38
98600	348	40
98700	352	39
98800	352	41
98900	348	45
99000	346	48
99100	345	49
99200	345	49
99300	357	50
99400	362	51
99500	369	46
99600	372	43
99700	369	45
99800	365	51
99900	367	53
100000	355	62
100100	334	71
100200	333	70
100300	317	79
100400	313	82
100500	319	77
100600	312	77
100700	314	73
100800	315	73
100900	320	57
101000	319	54
101100	320	54
101200	322	54
101300	327	51
