Time	Food	Creatures
81100	284	58
81200	280	57
81300	283	56
81400	285	58
81500	279	58
81600	274	58
81700	278	58
81800	278	58
81900	278	55
82000	277	56
82100	283	55
82200	282	56
82300	286	54
82400	286	51
82500	284	51
82600	294	48
82700	292	48
82800	294	49
82900	296	46
83000	298	47
83100	301	45
83200	306	46
83300	301	49
83400	307	46
83500	306	48
83600	305	47
83700	305	46
83800	312	43
83900	311	43
84000	320	41
84100	320	40
84200	329	39
84300	333	40
84400	337	42
84500	338	42
84600	347	41
84700	353	40
84800	351	41
84900	350	43
85000	355	41
85100	355	38
85200	361	40
85300	365	38
85400	370	39
85500	368	40
85600	367	40
85700	369	41
85800	369	41
85900	374	41
86000	372	42
86100	382	43
86200	377	44
86300	381	46
86400	384	46
86500	384	46
86600	394	47
86700	393	47
86800	387	48
86900	386	50
87000	377	51
87100	382	52
87200	388	52
87300	392	56
87400	385	58
87500	382	61
87600	369	65
87700	361	68
87800	349	72
87900	342	71
88000	336	72
88100	336	73
88200	327	76
88300	329	75
88400	330	76
88500	326	78
88600	322	82
88700	319	86
88800	316	87
88900	309	88
89000	292	90
89100	292	91
89200	284	87
89300	279	86
89400	275	84
89500	264	85
89600	273	83
89700	270	83
89800	263	82
89900	254	81
90000	249	84
90100	242	82
90200	235	82
90300	229	82
90400	240	79
90500	239	81
90600	237	78
90700	229	77
90800	230	74
90900	230	73
91000	227	72
91100	231	70
91200	229	67
91300	225	64
91400	231	64
91500	239	63
91600	239	58
91700	244	56
91800	253	56
91900	252	57
92000	256	57
92100	253	51
92200	255	50
92300	265	50
92400	266	50
92500	268	49
92600	278	45
92700	280	45
92800	286	46
92900	288	43
93000	293	41
93100	291	41
93200	292	42
93300	292	42
93400	299	38
93500	311	38
93600	310	40
93700	311	36
93800	317	35
93900	312	35
94000	311	35
94100	314	37
94200	315	38
94300	309	38
94400	310	39
94500	319	39
94600	320	43
94700	315	44
94800	321	45
94900	322	45
95000	324	45
95100	327	43
95200	323	46
95300	326	45
95400	328	45
95500	335	47
95600	344	45
95700	339	44
95800	345	46
95900	346	46
96000	351	46
96100	354	47
96200	354	50
96300	357	51
96400	363	50
96500	361	51
96600	362	51
96700	356	54
96800	353	54
96900	349	56
97000	353	56
97100	352	55
97200	356	55
97300	353	57
97400	349	61
97500	341	63
97600	341	69
97700	340	73
97800	331	74
97900	328	73
98000	318	77
98100	311	78
98200	303	79
98300	299	80
98400	297	79
98500	282	81
98600	278	82
98700	275	82
98800	272	81
98900	265	83
99000	265	80
99100	262	80
99200	257	77
99300	250	79
99400	243	83
99500	248	81
99600	251	78
99700	253	78
99800	246	79
99900	255	77
100000	257	76
100100	260	75
100200	266	72
100300	253	72
100400	253	73
100500	248	66
100600	247	64
100700	248	63
100800	250	62
100900	248	61
101000	248	59
101100	249	56
101200	252	57
101300	261	53
101400	264	54
101500	270	52
101600	276	52
101700	273	51
101800	266	52
101900	265	47
