Time	Food	Creatures
52400	1289	278
52500	1297	283
52600	1314	287
52700	1323	293
52800	1325	294
52900	1319	305
53000	1314	297
53100	1325	311
53200	1322	321
53300	1329	320
53400	1302	325
53500	1295	333
53600	1273	349
53700	1262	347
53800	1256	341
53900	1257	343
54000	1260	347
54100	1253	353
54200	1241	356
54300	1233	353
54400	1200	348
54500	1194	355
54600	1180	359
54700	1189	348
54800	1215	343
54900	1228	342
55000	1230	340
55100	1227	348
55200	1219	341
55300	1242	336
55400	1248	329
55500	1235	327
55600	1247	330
55700	1246	332
55800	1224	338
55900	1227	357
56000	1215	367
56100	1194	368
56200	1176	371
56300	1165	377
56400	1133	382
56500	1128	385
56600	1135	375
56700	1128	369
56800	1129	355
56900	1124	357
57000	1108	352
57100	1119	345
57200	1115	346
57300	1122	344
57400	1129	345
57500	1129	331
57600	1125	335
57700	1152	317
57800	1182	314
57900	1184	315
58000	1193	310
58100	1181	310
58200	1210	303
58300	1211	306
58400	1200	302
58500	1225	298
58600	1249	289
58700	1248	291
58800	1242	289
58900	1244	292
59000	1269	291
59100	1274	302
59200	1285	301
59300	1280	302
59400	1271	299
59500	1267	312
59600	1263	319
59700	1245	324
59800	1269	336
59900	1269	349
60000	1271	337
60100	1274	332
60200	1263	327
60300	1253	330
60400	1239	321
60500	1252	332
60600	1251	350
60700	1245	358
60800	1256	350
60900	1264	339
61000	1243	338
61100	1250	340
61200	1234	349
61300	1232	340
61400	1228	342
61500	1217	357
61600	1191	355
61700	1182	350
61800	1182	362
61900	1171	375
62000	1149	381
62100	1133	366
62200	1126	363
62300	1121	361
62400	1139	369
62500	1118	362
62600	1091	350
62700	1117	344
62800	1132	327
62900	1158	316
63000	1156	317
63100	1161	297
63200	1186	286
63300	1192	291
63400	1194	300
63500	1200	309
63600	1213	307
63700	1196	316
63800	1227	322
63900	1221	321
64000	1230	320
64100	1222	317
64200	1208	333
64300	1208	335
64400	1209	318
64500	1209	310
64600	1211	314
64700	1228	304
64800	1261	311
64900	1251	323
65000	1251	322
65100	1235	319
65200	1234	316
65300	1243	322
65400	1270	314
65500	1271	300
65600	1270	300
65700	1277	313
65800	1275	316
65900	1278	303
66000	1271	313
66100	1301	320
66200	1294	322
66300	1316	302
66400	1310	301
66500	1289	323
66600	1301	324
66700	1288	331
66800	1292	338
66900	1316	344
67000	1316	345
67100	1326	331
67200	1327	328
67300	1334	324
67400	1303	329
67500	1298	322
67600	1265	334
67700	1269	342
67800	1281	334
67900	1268	350
68000	1267	350
68100	1261	354
68200	1238	347
68300	1212	370
68400	1212	375
68500	1222	372
68600	1212	373
68700	1199	369
68800	1178	374
68900	1158	380
69000	1146	375
69100	1142	393
69200	1146	391
69300	1122	390
69400	1120	383
69500	1109	365
69600	1109	365
69700	1119	363
69800	1121	336
69900	1131	312
70000	1130	312
70100	1147	303
70200	1157	302
70300	1165	291
70400	1203	290
70500	1218	288
70600	1233	290
70700	1242	287
70800	1259	293
70900	1259	293
71000	1285	295
71100	1286	292
71200	1307	286
71300	1334	289
71400	1319	285
71500	1327	294
71600	1342	300
71700	1323	318
71800	1320	321
71900	1318	334
72000	1319	335
72100	1321	351
72200	1340	335
72300	1367	339
72400	1364	348
72500	1341	349
72600	1299	355
72700	1283	355
72800	1257	375
72900	1268	369
73000	1255	380
73100	1231	403
73200	1196	418
73300	1155	413
73400	1138	418
73500	1113	427
73600	1105	417
73700	1074	419
73800	1065	413
73900	1046	411
74000	1046	393
74100	1065	379
74200	1080	360
74300	1068	335
74400	1080	322
74500	1093	303
74600	1115	292
74700	1122	280
74800	1127	280
74900	1153	265
75000	1171	258
75100	1176	261
75200	1161	265
75300	1195	254
75400	1216	245
75500	1212	251
75600	1229	252
75700	1238	244
75800	1260	239
75900	1275	256
76000	1304	253
76100	1319	269
76200	1340	278
76300	1353	281
76400	1394	274
76500	1407	280
76600	1403	301
76700	1398	303
76800	1395	327
76900	1398	344
77000	1384	354
77100	1385	355
77200	1379	354
77300	1357	351
77400	1323	366
77500	1316	369
77600	1315	365
77700	1282	371
77800	1286	370
77900	1261	379
78000	1260	381
78100	1252	370
78200	1244	375
78300	1230	392
78400	1240	386
78500	1220	375
78600	1204	381
78700	1211	380
78800	1186	382
78900	1171	375
79000	1171	373
79100	1168	367
79200	1172	353
79300	1145	351
79400	1131	338
79500	1137	311
79600	1144	316
79700	1153	311
79800	1139	309
79900	1150	311
80000	1159	311
80100	1165	312
80200	1173	314
80300	1187	301
80400	1179	298
80500	1177	289
80600	1188	286
80700	1209	287
80800	1214	283
80900	1226	281
81000	1231	275
81100	1239	269
81200	1247	276
81300	1276	284
81400	1281	289
81500	1277	298
81600	1262	309
81700	1273	315
81800	1237	313
81900	1246	311
82000	1277	313
82100	1281	308
82200	1297	297
82300	1324	282
82400	1323	296
82500	1316	301
82600	1332	304
82700	1353	305
82800	1361	309
82900	1346	315
83000	1336	305
83100	1347	309
83200	1346	313
83300	1356	315
83400	1364	314
83500	1353	307
83600	1330	313
83700	1332	324
83800	1334	350
83900	1333	352
84000	1352	341
84100	1356	337
84200	1346	343
84300	1327	355
84400	1341	346
84500	1322	345
84600	1329	367
84700	1307	365
84800	1263	387
84900	1242	389
85000	1232	398
85100	1230	398
85200	1224	397
85300	1200	404
85400	1166	392
85500	1142	396
85600	1146	402
85700	1130	396
85800	1100	417
85900	1072	406
86000	1060	408
86100	1024	407
86200	1013	416
86300	1004	423
86400	1000	406
86500	1003	396
86600	996	376
86700	1003	364
86800	1000	346
86900	1026	325
87000	1006	332
87100	1039	327
87200	1040	310
87300	1057	302
