Time	Food	Creatures
73800	931	84
73900	929	82
74000	938	82
74100	940	80
74200	939	77
74300	947	74
74400	950	68
74500	953	63
74600	954	61
74700	954	57
74800	956	57
74900	961	51
75000	970	48
75100	979	42
75200	987	39
75300	994	37
75400	1004	31
75500	1013	29
75600	1025	27
75700	1032	27
75800	1034	25
75900	1039	24
76000	1040	25
76100	1043	24
76200	1047	25
76300	1054	26
76400	1062	26
76500	1059	28
76600	1071	29
76700	1079	30
76800	1085	29
76900	1092	27
77000	1093	27
77100	1089	28
77200	1102	28
77300	1110	28
77400	1121	28
77500	1140	28
77600	1142	29
77700	1150	27
77800	1156	27
77900	1162	28
78000	1172	27
78100	1175	28
78200	1178	27
78300	1184	28
78400	1186	26
78500	1190	27
78600	1198	29
78700	1202	29
78800	1211	29
78900	1223	29
79000	1222	30
79100	1224	28
79200	1230	27
79300	1234	27
79400	1236	27
79500	1235	28
79600	1243	28
79700	1246	29
79800	1246	32
79900	1252	32
80000	1251	32
80100	1254	31
80200	1260	32
80300	1266	33
80400	1278	32
80500	1282	31
80600	1294	31
80700	1303	29
80800	1302	31
80900	1300	33
81000	1304	33
81100	1310	35
81200	1314	34
81300	1317	36
81400	1316	35
81500	1312	35
81600	1317	35
81700	1318	35
81800	1325	36
81900	1330	35
82000	1332	33
82100	1331	32
82200	1335	33
82300	1336	34
82400	1340	34
82500	1337	36
82600	1343	36
82700	1345	34
82800	1350	34
82900	1355	35
83000	1357	34
83100	1365	35
83200	1367	35
83300	1374	35
83400	1381	33
83500	1387	30
83600	1399	28
83700	1399	26
83800	1407	25
83900	1411	24
84000	1414	29
84100	1420	33
84200	1423	33
84300	1433	36
84400	1429	37
84500	1430	39
84600	1436	39
84700	1437	38
84800	1439	39
84900	1447	39
85000	1453	41
85100	1455	42
85200	1458	40
85300	1463	41
85400	1458	42
85500	1458	42
85600	1462	42
85700	1470	41
85800	1474	40
85900	1459	46
86000	1454	48
86100	1458	47
86200	1453	47
86300	1453	48
86400	1452	50
86500	1454	50
86600	1448	53
86700	1448	55
86800	1447	55
86900	1450	54
87000	1455	52
87100	1455	54
87200	1453	54
87300	1453	56
87400	1457	58
87500	1458	59
87600	1460	60
87700	1456	63
87800	1461	63
87900	1457	63
88000	1459	59
88100	1451	60
88200	1449	62
88300	1444	61
88400	1437	65
88500	1442	64
88600	1437	66
88700	1445	67
88800	1447	65
88900	1446	66
89000	1445	69
89100	1444	69
89200	1438	71
89300	1433	69
89400	1431	70
89500	1431	70
89600	1433	70
89700	1436	70
89800	1431	70
89900	1434	67
90000	1434	64
90100	1436	64
90200	1437	63
90300	1435	62
90400	1435	63
90500	1425	64
90600	1426	67
90700	1426	68
90800	1424	67
90900	1431	67
91000	1425	65
91100	1426	64
91200	1418	65
91300	1418	65
91400	1414	66
91500	1409	63
91600	1405	65
91700	1409	61
91800	1399	64
91900	1398	66
92000	1388	67
92100	1386	67
92200	1389	69
92300	1382	71
92400	1377	71
92500	1371	72
92600	1370	73
92700	1366	73
92800	1360	74
92900	1353	74
93000	1336	78
93100	1327	84
93200	1324	84
93300	1310	87
93400	1306	89
93500	1294	90
93600	1278	95
93700	1274	94
93800	1258	94
93900	1241	100
94000	1239	101
94100	1233	103
94200	1229	104
94300	1213	105
94400	1197	107
94500	1190	106
94600	1181	104
94700	1180	102
94800	1170	105
94900	1164	105
95000	1156	100
95100	1134	99
95200	1131	107
95300	1122	103
95400	1121	102
95500	1121	95
95600	1104	94
95700	1099	93
95800	1097	94
95900	1100	84
96000	1088	86
96100	1079	86
96200	1083	85
96300	1085	83
96400	1081	82
96500	1075	84
96600	1069	83
96700	1064	80
96800	1071	79
96900	1068	76
97000	1059	74
97100	1054	73
97200	1042	73
97300	1044	70
97400	1049	71
97500	1051	68
97600	1051	67
97700	1050	65
97800	1056	63
97900	1063	60
98000	1065	56
98100	1071	58
98200	1073	56
98300	1072	53
98400	1072	52
98500	1069	50
98600	1066	48
98700	1073	47
98800	1073	43
98900	1078	43
99000	1077	44
99100	1080	42
99200	1086	45
99300	1088	43
99400	1089	44
99500	1086	43
99600	1088	42
99700	1091	41
99800	1088	41
99900	1093	40
100000	1090	40
100100	1098	38
100200	1099	37
100300	1095	37
100400	1105	36
100500	1117	33
100600	1117	34
100700	1125	34
100800	1133	33
100900	1137	33
101000	1144	34
101100	1154	32
101200	1162	31
101300	1170	30
101400	1184	27
101500	1190	25
101600	1194	27
101700	1207	27
101800	1213	25
101900	1228	25
102000	1235	23
102100	1235	23
102200	1247	23
102300	1259	23
102400	1264	23
102500	1271	20
102600	1282	18
102700	1290	18
102800	1301	17
102900	1303	18
103000	1308	18
103100	1321	18
103200	1331	18
103300	1338	18
103400	1345	19
103500	1351	20
103600	1364	20
103700	1368	19
103800	1377	19
103900	1387	20
104000	1401	19
104100	1407	20
104200	1422	20
104300	1431	20
104400	1445	20
104500	1447	20
