width: 600; height: 400
initialCount: 312, energy: 500, r: 1, growthRate: 0.1
initialCount: 50, energy: 500, metabolism: 1, reproductionThreshold: 1000, size: 9, speed: 0.2, type: Bloop2
Time	Food	Creatures	MeanSize
95300	309	48	9.729166666666666
95400	304	55	9.872727272727273
95500	295	64	9.953125
95600	301	67	9.925373134328359
95700	297	65	10.015384615384615
95800	300	65	9.830769230769231
95900	297	72	9.708333333333334
96000	290	68	9.705882352941176
96100	290	68	9.676470588235293
96200	291	74	9.54054054054054
96300	287	81	9.703703703703704
96400	282	75	9.88
96500	273	74	9.837837837837839
96600	279	75	9.88
96700	278	71	10.028169014084508
96800	277	66	9.848484848484848
96900	274	61	9.918032786885245
97000	273	57	9.87719298245614
97100	273	54	9.962962962962964
97200	278	54	10
97300	280	49	9.938775510204081
97400	276	49	9.816326530612244
97500	278	44	9.75
97600	286	42	9.69047619047619
97700	292	43	9.837209302325581
97800	290	44	9.704545454545455
97900	287	42	10
98000	291	39	10
98100	287	42	10
98200	287	39	10.282051282051283
98300	287	44	10.386363636363637
98400	291	46	10.456521739130435
98500	294	49	10.46938775510204
98600	297	47	10.72340425531915
98700	305	41	10.463414634146341
98800	312	36	10.916666666666666
98900	316	36	10.88888888888889
99000	324	29	11.068965517241379
99100	325	30	11.133333333333333
99200	336	30	10.966666666666667
99300	347	32	10.96875
99400	347	36	11.13888888888889
99500	354	32	11.1875
99600	362	35	11.057142857142857
99700	364	36	11.055555555555555
99800	364	35	11.085714285714285
99900	363	35	11.257142857142858
100000	360	43	11.093023255813954
100100	370	43	10.953488372093023
100200	366	48	11.375
100300	371	49	11.306122448979592
100400	371	52	11.01923076923077
100500	360	51	10.627450980392156
100600	356	53	10.622641509433961
100700	349	60	10.966666666666667
100800	352	64	10.6875
100900	345	68	10.852941176470589
101000	342	68	10.955882352941176
101100	337	68	11.058823529411764
101200	339	70	10.957142857142857
101300	333	69	10.927536231884059
101400	337	68	10.941176470588236
101500	338	70	10.7
101600	339	72	10.597222222222221
101700	335	73	10.753424657534246
101800	321	75	10.893333333333333
101900	314	80	10.775
102000	302	86	10.813953488372093
102100	304	92	10.98913043478261
102200	281	96	11.375
102300	275	96	11.416666666666666
102400	272	96	11.364583333333334
102500	273	96	11.5625
102600	269	97	11.721649484536082
102700	267	87	11.551724137931034
102800	263	81	11.592592592592593
102900	265	74	11.743243243243244
103000	263	75	11.773333333333333
103100	262	74	11.864864864864865
103200	255	66	11.848484848484848
103300	242	70	12.014285714285714
103400	232	77	12
103500	230	74	12.202702702702704
103600	226	73	12.246575342465754
103700	228	72	12.430555555555555
103800	229	67	12.686567164179104
103900	230	64	12.890625
104000	233	60	13.2
104100	233	57	13.280701754385966
104200	239	56	13.303571428571429
104300	238	56	13.107142857142858
104400	248	52	12.73076923076923
104500	248	51	12.784313725490197
104600	254	47	12.74468085106383
104700	262	40	12.9
104800	264	39	12.666666666666666
104900	272	35	12.6
105000	278	37	12.81081081081081
105100	284	35	13.085714285714285
105200	289	38	13.210526315789474
105300	287	40	13.025
105400	288	42	13.071428571428571
105500	293	42	13.023809523809524
105600	291	43	12.744186046511627
105700	287	47	12.659574468085106
105800	286	51	12.549019607843137
105900	294	53	12.754716981132075
106000	291	54	12.518518518518519
106100	282	57	12.421052631578947
106200	275	57	12.526315789473685
106300	271	54	12.62962962962963
106400	265	59	12.59322033898305
106500	260	61	12.524590163934427
106600	258	63	12.492063492063492
106700	262	67	12.462686567164178
106800	262	62	12.419354838709678
106900	256	65	12.507692307692308
107000	253	59	12.288135593220339
107100	254	59	12.389830508474576
107200	255	55	12.327272727272728
107300	253	57	12.403508771929825
107400	255	54	12.5
107500	263	54	12.314814814814815
107600	257	56	12.142857142857142
107700	260	55	11.981818181818182
107800	265	53	11.81132075471698
107900	269	52	11.75
108000	271	53	11.830188679245284
108100	272	52	11.557692307692308
108200	268	49	11.408163265306122
108300	268	46	11.652173913043478
108400	272	45	11.577777777777778
108500	272	43	11.488372093023257
108600	274	43	11.255813953488373
108700	274	43	11.13953488372093
108800	278	48	11.333333333333334
108900	281	50	11.54
109000	282	51	11.549019607843137
109100	294	50	11.9
109200	292	52	12.134615384615385
109300	294	48	12.166666666666666
109400	305	44	12.25
109500	302	44	12.363636363636363
109600	309	44	12.431818181818182
109700	305	47	12.319148936170214
109800	308	48	12.166666666666666
109900	311	49	12.244897959183673
110000	309	49	11.857142857142858
110100	308	50	11.64
110200	317	47	11.553191489361701
110300	320	39	11.666666666666666
110400	327	40	11.4
110500	319	40	11.15
110600	322	40	11.125
110700	325	37	11.162162162162161
110800	332	39	11.307692307692308
110900	340	37	11.54054054054054
111000	348	37	11.91891891891892
111100	351	34	12.058823529411764
111200	349	40	12.05
111300	358	33	11.848484848484848
111400	363	38	11.81578947368421
111500	361	41	12.073170731707316
111600	360	46	11.804347826086957
111700	354	49	11.918367346938776
111800	353	52	11.653846153846153
111900	346	53	11.716981132075471
112000	346	57	11.614035087719298
112100	344	60	11.716666666666667
112200	339	61	11.918032786885245
112300	338	62	11.935483870967742
112400	344	61	12.049180327868852
112500	337	64	12.1875
112600	329	61	12.19672131147541
112700	325	59	12.169491525423728
112800	325	59	12.084745762711865
112900	324	61	12.032786885245901
113000	329	56	12.107142857142858
113100	323	57	12.157894736842104
113200	329	56	12.464285714285714
113300	330	56	12.642857142857142
113400	329	59	12.661016949152541
113500	325	61	12.704918032786885
113600	327	61	12.60655737704918
113700	331	60	12.35
113800	324	61	12.639344262295081
113900	311	71	12.647887323943662
114000	307	74	12.824324324324325
114100	303	76	12.828947368421053
114200	291	83	12.867469879518072
114300	283	89	12.876404494382022
114400	277	92	12.673913043478262
114500	267	89	12.674157303370787
114600	252	93	12.806451612903226
114700	249	103	12.883495145631068
114800	241	101	12.831683168316832
114900	228	104	12.711538461538462
115000	221	100	12.83
115100	216	97	12.814432989690722
115200	208	94	12.861702127659575
115300	201	94	12.627659574468085
115400	196	88	12.647727272727273
115500	196	86	12.732558139534884
115600	195	87	12.64367816091954
115700	196	78	12.64102564102564
115800	195	72	12.652777777777779
115900	185	64	12.671875
116000	188	62	12.67741935483871
116100	182	62	12.67741935483871
116200	177	58	12.344827586206897
116300	178	61	12.40983606557377
116400	186	60	12.3
116500	190	57	12.210526315789474
116600	197	52	12.25
116700	205	43	12.30232558139535
116800	208	37	12.45945945945946
116900	214	30	12.533333333333333
117000	220	30	12.566666666666666
117100	225	35	12.4
117200	228	30	12.3
117300	235	26	12.23076923076923
117400	250	25	12.2
117500	252	25	12.16
117600	265	24	12.125
117700	274	26	12
117800	285	25	11.84
117900	290	25	11.96
118000	293	27	12.037037037037036
118100	301	26	12.115384615384615
118200	313	25	12.04
118300	316	26	12
118400	320	27	12.25925925925926
118500	323	32	12.1875
118600	326	31	12.225806451612904
118700	329	32	12.3125
118800	331	39	12.512820512820513
118900	329	40	12.75
119000	328	40	12.65
119100	325	44	12.5
119200	328	46	12.5
119300	335	47	12.638297872340425
119400	337	48	12.604166666666666
119500	339	50	12.54
119600	339	50	12.54
119700	344	49	12.591836734693878
119800	353	44	12.409090909090908
119900	354	45	12.088888888888889
120000	350	52	12
120100	349	56	11.839285714285714
120200	348	63	11.825396825396826
120300	346	65	11.984615384615385
120400	337	68	11.882352941176471
120500	325	69	11.985507246376812
120600	314	77	12.012987012987013
120700	298	83	11.879518072289157
120800	291	94	11.691489361702128
120900	272	96	11.666666666666666
121000	261	99	11.686868686868687
121100	259	98	11.744897959183673
121200	257	98	11.673469387755102
121300	244	107	11.663551401869158
121400	241	100	11.83
121500	234	98	11.704081632653061
121600	228	94	11.76595744680851
121700	224	91	11.54945054945055
121800	226	80	11.4125
121900	228	73	11.452054794520548
122000	228	67	11.447761194029852
122100	227	67	11.253731343283581
122200	222	68	11.235294117647058
122300	218	69	11.072463768115941
122400	216	65	10.96923076923077
122500	222	60	10.8
122600	224	62	10.661290322580646
122700	224	60	10.766666666666667
122800	223	55	10.709090909090909
122900	231	55	10.690909090909091
123000	237	49	10.755102040816327
123100	236	47	11.042553191489361
123200	228	44	11.136363636363637
123300	230	42	11.214285714285714
123400	242	38	11.289473684210526
123500	250	41	11.146341463414634
123600	251	43	11.046511627906977
123700	257	42	11.142857142857142
123800	257	38	11.18421052631579
123900	264	36	11
124000	269	34	10.970588235294118
124100	271	32	11.03125
124200	284	30	10.9
124300	298	26	10.576923076923077
124400	303	24	10.541666666666666
124500	305	24	10.125
124600	311	23	10.173913043478262
124700	316	21	10.095238095238095
124800	322	22	10.045454545454545
124900	323	24	10.083333333333334
125000	330	25	10.04
125100	341	23	9.826086956521738
125200	346	24	9.625
125300	350	25	9.44
125400	359	27	9.37037037037037
125500	369	28	9.392857142857142
125600	371	26	9.384615384615385
125700	379	29	9.310344827586206
125800	387	33	9.393939393939394
125900	381	36	9.63888888888889
126000	378	41	9.487804878048781
126100	369	46	9.565217391304348
126200	372	47	9.680851063829786
126300	366	55	9.781818181818181
126400	359	60	9.866666666666667
126500	358	64	9.9375
126600	350	67	10.119402985074627
126700	347	68	10.088235294117647
126800	339	72	10.166666666666666
126900	332	76	9.986842105263158
127000	330	76	10
127100	319	75	9.92
127200	307	72	9.75
127300	298	71	9.859154929577464
127400	301	75	9.826666666666666
127500	303	70	9.871428571428572
127600	306	66	9.727272727272727
127700	298	67	9.582089552238806
127800	291	68	9.632352941176471
127900	278	67	9.656716417910447
128000	276	63	9.746031746031745
128100	279	62	9.758064516129032
128200	275	67	9.626865671641792
128300	266	68	9.676470588235293
128400	256	71	9.56338028169014
128500	252	64	9.59375
128600	254	63	9.555555555555555
128700	249	65	9.446153846153846
128800	253	59	9.40677966101695
128900	255	56	9.321428571428571
129000	258	55	9.327272727272728
129100	260	52	9.384615384615385
129200	260	49	9.26530612244898
129300	261	47	9.02127659574468
129400	264	45	9.088888888888889
129500	262	45	9.11111111111111
129600	261	45	9.2
129700	262	42	9.166666666666666
129800	265	44	9.272727272727273
129900	273	41	9.365853658536585
130000	285	40	9.325
130100	290	33	9.484848484848484
130200	288	37	9.513513513513514
130300	294	36	9.777777777777779
130400	304	35	9.8
130500	307	36	9.61111111111111
130600	309	37	9.756756756756756
130700	310	40	9.7
130800	312	39	9.615384615384615
130900	318	35	9.714285714285714
131000	322	34	9.705882352941176
131100	328	33	9.878787878787879
131200	323	39	9.64102564102564
131300	330	33	9.575757575757576
131400	333	35	9.485714285714286
131500	334	38	9.368421052631579
131600	330	41	9.121951219512194
131700	333	39	8.923076923076923
131800	343	37	8.945945945945946
131900	345	39	9
132000	356	38	8.921052631578947
132100	369	33	9.212121212121213
132200	374	33	9.181818181818182
132300	378	33	9.181818181818182
132400	387	30	9.1
132500	388	30	8.833333333333334
132600	395	29	8.793103448275861
132700	396	30	8.733333333333333
132800	398	33	8.757575757575758
132900	403	34	8.705882352941176
133000	408	34	8.882352941176471
133100	421	36	9
133200	422	35	9.17142857142857
133300	420	39	9.102564102564102
133400	416	45	8.933333333333334
133500	411	50	8.82
133600	407	48	8.833333333333334
133700	400	55	8.727272727272727
133800	403	56	8.589285714285714
133900	393	58	8.637931034482758
134000	386	59	8.559322033898304
134100	382	70	8.614285714285714
134200	377	75	8.626666666666667
134300	363	76	8.657894736842104
134400	348	83	8.542168674698795
134500	340	92	8.58695652173913
134600	332	97	8.649484536082474
134700	318	99	8.737373737373737
134800	311	100	8.75
134900	317	99	8.797979797979798
135000	302	103	8.74757281553398
135100	301	98	8.795918367346939
135200	297	99	8.757575757575758
135300	292	93	8.688172043010752
135400	283	92	8.782608695652174
135500	268	95	8.905263157894737
135600	267	94	9.02127659574468
135700	274	93	9.129032258064516
135800	260	91	9.252747252747254
135900	249	92	9.347826086956522
136000	247	89	9.438202247191011
136100	247	84	9.44047619047619
136200	250	74	9.432432432432432
136300	248	75	9.426666666666666
136400	235	75	9.56
136500	235	69	9.579710144927537
136600	234	67	9.567164179104477
136700	246	67	9.611940298507463
136800	248	67	9.582089552238806
136900	241	67	9.402985074626866
137000	247	60	9.4
137100	252	54	9.166666666666666
137200	253	48	9.208333333333334
137300	259	45	9.088888888888889
137400	257	47	9.063829787234043
137500	259	39	9.051282051282051
137600	257	40	9.25
137700	260	37	9.027027027027026
137800	268	35	9
137900	273	30	8.966666666666667
138000	273	33	9
138100	276	28	8.785714285714286
138200	283	27	8.703703703703704
138300	285	28	8.714285714285714
138400	287	29	8.586206896551724
138500	292	31	8.35483870967742
138600	291	32	8.25
138700	298	29	8.344827586206897
138800	309	35	8.028571428571428
138900	304	41	8.073170731707316
139000	304	38	8.052631578947368
139100	304	41	8.024390243902438
139200	304	46	7.978260869565218
139300	312	46	7.978260869565218
139400	318	43	7.6976744186046515
139500	318	42	7.714285714285714
139600	315	44	7.795454545454546
139700	322	39	7.794871794871795
139800	319	42	7.904761904761905
139900	319	42	8.214285714285714
140000	319	44	8.181818181818182
140100	320	46	8.217391304347826
140200	324	46	8.326086956521738
140300	324	47	8.319148936170214
140400	332	50	8.36
140500	335	52	8.326923076923077
140600	336	50	8.46
140700	338	47	8.446808510638299
140800	345	43	8.418604651162791
140900	342	41	8.512195121951219
141000	345	42	8.476190476190476
141100	341	42	8.523809523809524
141200	341	40	8.65
141300	336	45	8.555555555555555
141400	334	48	8.375
141500	335	49	8.326530612244898
141600	337	51	8.392156862745098
141700	332	55	8.327272727272728
141800	333	59	8.288135593220339
141900	328	66	8.196969696969697
142000	325	63	8.063492063492063
142100	335	63	8
142200	330	59	8.067796610169491
142300	329	61	8
142400	326	56	8.053571428571429
142500	323	58	8.068965517241379
142600	321	57	8.12280701754386
142700	319	55	8.10909090909091
142800	324	50	8.14
142900	326	51	8.156862745098039
143000	327	50	8.14
143100	325	51	8.176470588235293
143200	322	49	7.8979591836734695
143300	313	56	7.732142857142857
143400	314	62	7.725806451612903
143500	321	62	7.645161290322581
143600	323	63	7.666666666666667
143700	329	61	7.590163934426229
143800	325	59	7.508474576271187
143900	325	57	7.56140350877193
144000	321	54	7.537037037037037
144100	324	55	7.527272727272727
144200	324	56	7.5
144300	321	62	7.629032258064516
144400	324	63	7.634920634920635
144500	324	61	7.426229508196721
144600	322	66	7.348484848484849
144700	327	64	7.484375
144800	330	62	7.548387096774194
144900	329	59	7.610169491525424
145000	327	56	7.446428571428571
145100	320	56	7.5
145200	316	56	7.553571428571429
145300	320	60	7.55
145400	317	60	7.433333333333334
145500	314	65	7.430769230769231
145600	314	61	7.524590163934426
145700	311	63	7.428571428571429
145800	312	61	7.426229508196721
145900	324	59	7.305084745762712
146000	324	60	7.333333333333333
146100	327	59	7.305084745762712
146200	333	57	7.280701754385965
146300	334	50	7.1
146400	336	51	6.8431372549019605
146500	338	51	6.764705882352941
146600	336	53	6.60377358490566
146700	336	56	6.339285714285714
146800	334	57	6.4035087719298245
146900	334	59	6.372881355932203
147000	335	55	6.2
147100	341	54	6.222222222222222
147200	349	52	6.1923076923076925
147300	348	50	6.04
147400	342	49	5.877551020408164
147500	338	51	6.078431372549019
147600	329	53	6
147700	325	61	5.983606557377049
147800	323	63	5.857142857142857
147900	325	61	5.836065573770492
148000	333	61	5.918032786885246
148100	326	59	6.101694915254237
148200	321	65	6.138461538461539
148300	315	64	6.28125
148400	320	59	6.389830508474576
148500	315	63	6.492063492063492
148600	304	62	6.548387096774194
148700	296	66	6.681818181818182
148800	293	67	6.656716417910448
148900	289	70	6.942857142857143
149000	291	71	7.098591549295775
149100	291	65	7.061538461538461
149200	292	66	7.106060606060606
149300	292	64	7.34375
149400	290	66	7.5606060606060606
149500	286	68	7.470588235294118
149600	282	66	7.606060606060606
149700	292	63	7.619047619047619
149800	299	61	7.721311475409836
149900	303	56	7.714285714285714
150000	299	52	7.596153846153846
150100	304	47	7.553191489361702
150200	302	48	7.6875
150300	302	46	7.565217391304348
150400	295	43	7.627906976744186
150500	304	40	7.45
150600	305	40	7.675
150700	307	41	7.7317073170731705
150800	316	43	7.627906976744186
150900	316	42	7.785714285714286
151000	317	40	7.825
151100	321	40	7.9
151200	323	40	7.675
151300	327	42	7.619047619047619
151400	327	40	7.675
151500	336	39	7.6923076923076925
151600	337	39	7.794871794871795
151700	339	35	7.771428571428571
151800	342	36	7.75
151900	344	34	7.911764705882353
152000	346	35	7.8
152100	349	37	7.72972972972973
152200	345	39	7.794871794871795
152300	344	42	7.857142857142857
152400	344	44	7.886363636363637
152500	350	47	7.872340425531915
152600	350	51	7.862745098039215
152700	344	53	7.886792452830188
152800	346	57	7.824561403508772
152900	353	52	7.788461538461538
153000	361	53	7.7924528301886795
153100	356	48	7.895833333333333
153200	354	52	8
153300	355	49	8.040816326530612
153400	358	51	8.07843137254902
153500	361	52	8.23076923076923
153600	366	52	8.288461538461538
153700	360	50	8.34
153800	357	54	8.203703703703704
153900	347	52	8.173076923076923
154000	346	50	8.14
154100	349	51	8.196078431372548
154200	350	54	8.12962962962963
154300	351	49	8.244897959183673
154400	354	50	8.22
154500	352	51	8.196078431372548
154600	357	48	8.166666666666666
154700	357	48	8.229166666666666
154800	361	45	8.266666666666667
154900	356	43	8.209302325581396
155000	359	44	8.272727272727273
155100	354	47	8.382978723404255
155200	355	46	8.543478260869565
155300	349	52	8.384615384615385
155400	346	58	8.362068965517242
155500	333	67	8.343283582089553
155600	323	68	8.308823529411764
155700	311	73	8.246575342465754
155800	311	77	8.246753246753247
155900	306	80	8.3
156000	312	81	8.271604938271604
156100	309	81	8.246913580246913
156200	307	82	8.24390243902439
156300	308	83	8.19277108433735
156400	302	78	8.128205128205128
156500	296	77	8.142857142857142
156600	287	78	8.192307692307692
156700	278	79	8.265822784810126
156800	271	88	8.147727272727273
156900	261	83	8.25301204819277
157000	259	84	8.154761904761905
157100	254	78	8.051282051282051
157200	258	76	8.013157894736842
157300	256	75	7.946666666666666
157400	254	68	8.014705882352942
157500	249	67	7.955223880597015
157600	254	64	7.953125
157700	260	62	7.983870967741935
157800	257	56	8.107142857142858
157900	265	50	8.18
158000	265	49	8.16326530612245
158100	273	44	8.318181818181818
158200	278	44	8.204545454545455
158300	290	37	7.891891891891892
158400	293	38	7.7631578947368425
158500	299	31	7.645161290322581
158600	306	28	7.571428571428571
158700	316	27	7.777777777777778
158800	320	26	7.769230769230769
158900	324	27	7.703703703703703
159000	330	22	7.909090909090909
159100	334	19	8.052631578947368
159200	351	14	8.071428571428571
159300	356	13	8
159400	361	12	8.083333333333334
159500	370	12	8.166666666666666
159600	379	9	7.666666666666667
159700	387	10	7.2
159800	397	13	7.076923076923077
159900	406	14	7.142857142857143
160000	414	14	7.142857142857143
160100	421	15	7.466666666666667
160200	432	15	7.466666666666667
160300	440	18	7.555555555555555
160400	444	18	7.888888888888889
160500	449	19	8.105263157894736
160600	459	22	7.818181818181818
160700	465	22	7.818181818181818
160800	468	20	7.9
160900	475	21	7.761904761904762
161000	481	23	7.565217391304348
161100	479	28	7.571428571428571
161200	489	28	7.428571428571429
161300	487	32	7.40625
161400	489	33	7.454545454545454
161500	492	35	7.314285714285714
161600	495	35	7.4
161700	488	40	7.275
161800	496	39	7.205128205128205
161900	493	40	7.15
162000	492	47	7.212765957446808
162100	482	59	7.237288135593221
162200	480	58	7.379310344827586
162300	472	60	7.483333333333333
162400	467	67	7.492537313432836
162500	453	74	7.527027027027027
162600	430	85	7.4941176470588236
162700	414	95	7.536842105263158
162800	399	109	7.6422018348623855
162900	387	120	7.55
163000	361	126	7.579365079365079
163100	333	132	7.5606060606060606
163200	320	143	7.559440559440559
163300	302	139	7.453237410071942
163400	289	137	7.401459854014599
163500	276	140	7.4071428571428575
163600	264	144	7.333333333333333
163700	250	133	7.466165413533835
163800	234	134	7.58955223880597
163900	222	130	7.553846153846154
164000	217	119	7.605042016806722
164100	211	102	7.754901960784314
164200	215	96	7.791666666666667
164300	210	87	7.597701149425287
164400	210	76	7.697368421052632
164500	215	72	7.625
164600	214	69	7.6231884057971016
164700	221	69	7.608695652173913
164800	228	67	7.686567164179104
164900	228	63	7.698412698412699
165000	228	64	7.828125
165100	225	64	8.015625
165200	234	55	8.236363636363636
165300	242	49	8.244897959183673
165400	246	47	8.23404255319149
165500	249	42	8.333333333333334
165600	256	37	8.324324324324325
165700	256	33	8.333333333333334
165800	265	33	8.333333333333334
165900	272	34	8.352941176470589
166000	277	34	8.352941176470589
166100	281	28	8.392857142857142
166200	289	22	8.272727272727273
166300	297	24	8.125
166400	308	23	8.130434782608695
166500	313	17	7.705882352941177
166600	327	17	7.705882352941177
166700	342	15	7.866666666666666
166800	346	15	8.133333333333333
166900	353	15	8.333333333333334
167000	360	15	8.466666666666667
167100	375	15	8.533333333333333
167200	378	17	8.529411764705882
167300	388	19	8.421052631578947
167400	394	17	8.470588235294118
167500	403	18	8.38888888888889
167600	405	22	8.5
167700	408	27	8.555555555555555
167800	411	33	8.606060606060606
167900	419	33	8.484848484848484
168000	426	33	8.696969696969697
168100	424	36	8.805555555555555
168200	433	38	8.842105263157896
168300	433	37	8.756756756756756
168400	424	45	8.6
168500	428	49	8.63265306122449
168600	424	56	8.607142857142858
168700	418	61	8.508196721311476
168800	409	67	8.552238805970148
168900	398	66	8.742424242424242
169000	397	72	8.652777777777779
169100	380	81	8.654320987654321
169200	368	88	8.670454545454545
169300	366	97	8.77319587628866
169400	347	101	8.821782178217822
169500	323	116	8.801724137931034
169600	314	122	8.754098360655737
169700	306	119	8.907563025210084
169800	286	130	8.884615384615385
169900	270	131	8.870229007633588
170000	259	135	8.851851851851851
170100	246	130	8.938461538461539
170200	234	125	8.88
170300	215	119	8.890756302521009
170400	209	110	8.790909090909091
170500	202	106	8.820754716981131
170600	194	100	8.85
170700	197	93	8.870967741935484
170800	197	86	8.988372093023257
170900	202	77	8.662337662337663
171000	207	73	8.561643835616438
171100	219	62	8.451612903225806
171200	225	56	8.535714285714286
171300	226	51	8.647058823529411
171400	233	46	8.521739130434783
171500	240	33	8.727272727272727
171600	247	27	8.777777777777779
171700	252	27	8.814814814814815
171800	253	28	8.785714285714286
171900	254	27	8.74074074074074
172000	255	23	8.782608695652174
172100	267	24	8.75
172200	271	25	8.56
172300	279	25	8.52
172400	277	25	8.36
172500	282	24	8.458333333333334
172600	292	24	8.166666666666666
172700	302	24	8.166666666666666
172800	312	22	8.363636363636363
172900	314	22	8.363636363636363
173000	321	25	8.08
173100	329	24	8.25
173200	342	24	8.25
173300	352	23	8.130434782608695
173400	360	25	8.08
173500	362	28	7.892857142857143
173600	365	28	7.892857142857143
173700	378	28	7.821428571428571
173800	385	27	7.851851851851852
173900	383	29	7.620689655172414
174000	395	27	7.555555555555555
174100	407	26	7.269230769230769
174200	410	22	7.318181818181818
174300	415	25	7.24
174400	416	26	7.346153846153846
174500	421	26	7.346153846153846
174600	422	26	7.461538461538462
174700	425	32	7.3125
174800	421	33	7.212121212121212
174900	420	34	6.9411764705882355
175000	415	39	7.128205128205129
175100	426	38	7.184210526315789
175200	423	42	7.261904761904762
175300	436	43	7.209302325581396
175400	432	42	7.309523809523809
175500	431	41	6.975609756097561
175600	432	50	6.8
175700	423	61	6.967213114754099
175800	425	66	7.0606060606060606
175900	421	72	7.222222222222222
176000	415	74	7.108108108108108
176100	403	78	7.384615384615385
176200	397	75	7.626666666666667
176300	387	78	7.717948717948718
176400	371	82	7.890243902439025
176500	367	90	7.766666666666667
176600	358	94	7.851063829787234
176700	349	93	7.827956989247312
176800	337	100	7.64
176900	328	101	7.594059405940594
177000	332	103	7.611650485436893
177100	325	104	7.605769230769231
177200	328	98	7.571428571428571
177300	325	101	7.514851485148514
177400	317	101	7.554455445544554
177500	316	94	7.680851063829787
177600	310	88	7.6022727272727275
177700	313	78	7.589743589743589
177800	314	70	7.728571428571429
177900	321	71	7.802816901408451
178000	319	72	7.75
178100	321	66	7.757575757575758
178200	325	64	7.796875
178300	327	59	7.932203389830509
178400	326	53	7.981132075471698
178500	330	52	7.9423076923076925
178600	325	48	7.895833333333333
178700	336	48	7.895833333333333
178800	340	48	8.104166666666666
178900	342	47	8.085106382978724
179000	335	50	8
179100	335	45	7.888888888888889
179200	335	48	7.833333333333333
179300	339	49	7.959183673469388
179400	333	47	7.872340425531915
179500	326	52	7.846153846153846
179600	319	55	7.836363636363636
179700	318	56	7.767857142857143
179800	314	54	7.722222222222222
179900	305	59	7.779661016949152
180000	304	56	7.821428571428571
180100	300	58	7.862068965517241
180200	303	57	7.87719298245614
180300	302	58	7.844827586206897
180400	295	62	7.741935483870968
180500	293	62	7.67741935483871
180600	304	57	7.614035087719298
180700	312	55	7.545454545454546
180800	308	61	7.475409836065574
180900	307	64	7.453125
181000	304	58	7.327586206896552
181100	303	59	7.169491525423729
181200	310	57	7.087719298245614
181300	310	58	7.120689655172414
181400	314	52	7.134615384615385
181500	307	57	7.245614035087719
181600	304	60	7.25
181700	304	55	7.4363636363636365
181800	309	54	7.555555555555555
181900	300	57	7.684210526315789
182000	299	57	7.701754385964913
182100	302	55	7.6909090909090905
182200	304	51	7.647058823529412
182300	304	50	7.68
182400	299	53	7.69811320754717
182500	298	49	7.653061224489796
182600	297	47	7.48936170212766
182700	305	44	7.386363636363637
182800	308	43	7.395348837209302
182900	318	40	7.225
183000	318	37	7
183100	323	34	6.970588235294118
183200	326	36	6.888888888888889
183300	336	33	6.848484848484849
183400	343	30	6.866666666666666
183500	341	35	6.828571428571428
183600	340	36	6.722222222222222
183700	341	40	6.65
183800	350	40	6.625
183900	360	42	6.571428571428571
184000	351	47	6.382978723404255
184100	354	48	6.333333333333333
184200	353	46	6.130434782608695
184300	355	50	6
184400	354	52	6
184500	352	49	6.1020408163265305
184600	352	49	6.040816326530612
184700	362	49	6.122448979591836
184800	370	47	6.1063829787234045
184900	366	48	6.229166666666667
185000	367	47	6.212765957446808
185100	372	47	6.127659574468085
185200	375	46	6.043478260869565
185300	372	46	6.130434782608695
185400	377	50	6.16
185500	371	50	6.08
185600	363	53	6.018867924528302
185700	363	57	6.12280701754386
185800	356	59	6.101694915254237
185900	356	61	6.147540983606557
186000	347	66	6.196969696969697
186100	350	60	6.116666666666666
186200	351	57	6.140350877192983
186300	353	54	6.018518518518518
186400	354	53	6.132075471698113
186500	362	49	6.224489795918367
186600	362	51	6.352941176470588
186700	363	46	6.478260869565218
186800	363	43	6.790697674418604
186900	365	39	6.743589743589744
187000	374	41	6.780487804878049
187100	368	44	6.75
187200	370	46	6.717391304347826
187300	365	52	6.634615384615385
187400	360	55	6.636363636363637
187500	362	57	6.578947368421052
187600	365	50	6.6
187700	367	48	6.604166666666667
187800	367	47	6.574468085106383
187900	370	47	6.553191489361702
188000	368	48	6.541666666666667
188100	368	50	6.56
188200	371	50	6.5
188300	372	46	6.608695652173913
188400	369	50	6.66
188500	372	55	6.6909090909090905
188600	369	59	6.610169491525424
188700	369	60	6.633333333333334
188800	363	58	6.758620689655173
188900	365	61	6.721311475409836
189000	360	65	6.661538461538462
189100	361	57	6.649122807017544
189200	355	61	6.672131147540983
189300	350	66	6.651515151515151
189400	349	72	6.680555555555555
189500	344	70	6.7
189600	350	72	6.708333333333333
189700	345	77	6.662337662337662
189800	344	76	6.7105263157894735
189900	341	71	6.690140845070423
190000	342	67	6.626865671641791
190100	345	68	6.573529411764706
190200	344	62	6.548387096774194
190300	338	58	6.568965517241379
190400	331	58	6.655172413793103
190500	327	61	6.60655737704918
190600	331	61	6.655737704918033
190700	328	60	6.683333333333334
190800	336	57	6.631578947368421
190900	323	60	6.683333333333334
191000	315	63	6.571428571428571
191100	318	62	6.516129032258065
191200	321	63	6.476190476190476
191300	319	66	6.424242424242424
191400	322	67	6.373134328358209
191500	324	61	6.360655737704918
191600	329	57	6.43859649122807
191700	326	62	6.32258064516129
191800	330	57	6.2105263157894735
191900	336	60	6.133333333333334
192000	338	60	6.183333333333334
192100	334	59	6.11864406779661
192200	343	58	6.051724137931035
