width: 600; height: 400
initialCount: 312, energy: 500, r: 1, growthRate: 0.1
initialCount: 50, energy: 500, metabolism: 1, reproductionThreshold: 1000, size: 9, speed: 0.2, type: Bloop2
Time	Food	Creatures	MeanSize	MinSize	MaxSize
309400	131	73	62.342465753424655	59	67
309500	135	74	62.310810810810814	59	67
309600	121	74	62.2027027027027	59	67
309700	124	74	62.36486486486486	59	67
309800	119	73	62.465753424657535	59	67
309900	120	67	62.656716417910445	59	67
310000	118	62	62.70967741935484	59	67
310100	114	65	62.46153846153846	59	66
310200	115	64	62.453125	59	66
310300	122	62	62.38709677419355	59	66
310400	125	57	62.35087719298246	59	65
310500	127	52	62.40384615384615	60	65
310600	122	51	62.411764705882355	60	65
310700	128	50	62.46	60	65
310800	125	49	62.51020408163265	60	65
310900	138	48	62.5	60	65
311000	136	53	62.81132075471698	60	65
311100	136	55	62.92727272727273	60	65
311200	141	50	63.02	60	66
311300	142	49	63.16326530612245	60	66
311400	141	56	63.19642857142857	60	66
311500	137	55	63.2	60	66
311600	144	52	63.19230769230769	60	66
311700	143	54	63.25925925925926	60	66
311800	138	54	63.370370370370374	60	66
311900	135	61	63.459016393442624	60	66
312000	141	61	63.67213114754098	60	66
312100	148	60	63.666666666666664	60	66
312200	156	63	63.79365079365079	60	66
312300	156	64	63.796875	60	66
312400	159	57	63.92982456140351	60	66
312500	155	58	63.96551724137931	60	66
312600	154	62	64.08064516129032	60	66
312700	140	71	64.1830985915493	60	66
312800	140	69	64.18840579710145	60	66
312900	139	71	64.33802816901408	61	66
313000	147	70	64.41428571428571	61	66
313100	136	67	64.53731343283582	61	67
313200	137	65	64.53846153846153	61	67
313300	135	62	64.66129032258064	61	67
313400	131	62	64.70967741935483	60	67
313500	124	69	64.69565217391305	60	67
313600	123	68	64.8970588235294	60	67
313700	124	66	64.93939393939394	60	67
313800	123	68	65.04411764705883	60	67
313900	118	64	65.171875	61	67
314000	110	65	65.27692307692308	61	67
314100	116	63	65.31746031746032	61	67
314200	122	67	65.2089552238806	61	67
314300	117	67	65.19402985074628	61	67
314400	116	67	65.16417910447761	61	67
314500	116	64	65.1875	61	68
314600	113	68	65.04411764705883	61	68
314700	98	64	65.109375	61	68
314800	95	64	65.109375	61	68
314900	102	61	65.1639344262295	61	68
315000	105	53	65.16981132075472	61	67
315100	99	56	65.19642857142857	61	68
315200	104	52	65.25	61	68
315300	109	48	65.16666666666667	61	68
315400	117	46	65.21739130434783	61	68
315500	118	45	65.13333333333334	61	68
315600	118	46	65.04347826086956	61	68
315700	116	44	65.04545454545455	61	68
315800	116	40	64.775	61	67
315900	120	41	64.8780487804878	61	68
316000	129	40	64.8	61	68
316100	127	40	64.85	61	68
316200	129	38	64.84210526315789	61	68
316300	135	36	64.86111111111111	61	68
316400	135	34	64.76470588235294	61	68
316500	137	33	64.6969696969697	61	68
316600	139	38	64.89473684210526	61	68
316700	135	40	64.8	61	68
316800	140	43	64.90697674418605	61	68
316900	147	44	64.86363636363636	61	68
317000	142	44	64.72727272727273	61	68
317100	145	47	64.63829787234043	61	68
317200	139	49	64.53061224489795	61	68
317300	141	51	64.43137254901961	61	68
317400	140	55	64.30909090909091	61	68
317500	142	56	64.35714285714286	62	68
317600	142	58	64.3103448275862	62	68
317700	146	59	64.33898305084746	62	68
317800	142	61	64.27868852459017	62	68
317900	138	60	64.36666666666666	62	68
318000	139	62	64.40322580645162	62	68
318100	137	65	64.46153846153847	62	68
318200	145	66	64.51515151515152	62	68
318300	137	69	64.6376811594203	62	68
318400	136	63	64.66666666666667	62	68
318500	128	57	64.91228070175438	62	68
318600	133	57	65.0701754385965	62	68
318700	126	63	65.0952380952381	61	68
318800	129	58	65.08620689655173	61	68
318900	125	62	65.2258064516129	61	68
319000	118	67	65.22388059701493	61	68
319100	113	69	65.2463768115942	61	68
319200	118	61	65.04918032786885	61	68
319300	108	67	65.07462686567165	61	68
319400	106	61	65.26229508196721	62	68
319500	112	54	65.24074074074075	62	68
319600	112	53	65.33962264150944	62	68
319700	114	51	65.49019607843137	63	68
319800	114	48	65.54166666666667	63	68
319900	116	49	65.73469387755102	63	69
320000	113	49	65.81632653061224	63	69
320100	117	50	65.86	63	69
320200	119	52	65.90384615384616	63	69
320300	127	51	65.86274509803921	63	69
320400	130	52	65.84615384615384	63	69
320500	124	54	65.9074074074074	63	69
320600	127	57	65.9298245614035	63	69
320700	133	57	65.9298245614035	63	69
320800	123	62	66.09677419354838	63	69
320900	115	65	66	63	69
321000	115	67	66.04477611940298	63	69
321100	119	62	66.01612903225806	63	69
321200	125	62	65.75806451612904	63	69
321300	120	62	65.79032258064517	63	69
321400	121	59	65.72881355932203	63	69
321500	131	60	65.6	62	69
321600	126	63	65.58730158730158	62	69
321700	121	64	65.53125	62	69
321800	122	62	65.45161290322581	62	69
321900	122	56	65.39285714285714	62	69
322000	121	56	65.48214285714286	63	69
322100	118	59	65.54237288135593	63	69
322200	115	58	65.91379310344827	63	69
322300	118	53	65.9622641509434	63	69
322400	124	52	66.01923076923077	63	69
322500	124	50	66.06	63	69
322600	129	47	66.17021276595744	63	69
322700	139	42	66.4047619047619	63	69
322800	142	38	66.36842105263158	63	69
322900	149	35	66.51428571428572	64	69
323000	145	40	66.35	64	69
323100	145	44	66.5	64	69
323200	142	48	66.4375	64	69
323300	154	46	66.34782608695652	64	69
323400	149	50	66.3	64	69
323500	152	53	66.35849056603773	64	69
323600	136	62	66.45161290322581	64	69
323700	131	67	66.4776119402985	64	69
323800	139	67	66.44776119402985	64	69
323900	129	70	66.44285714285714	64	69
324000	132	79	66.44303797468355	64	69
324100	128	79	66.39240506329114	64	68
324200	117	79	66.36708860759494	64	68
324300	118	78	66.34615384615384	64	68
324400	112	82	66.40243902439025	64	69
324500	102	86	66.43023255813954	64	69
324600	99	86	66.40697674418605	64	69
324700	97	83	66.43373493975903	64	69
324800	98	84	66.4047619047619	64	69
324900	99	84	66.39285714285714	64	69
325000	89	81	66.49382716049382	64	69
325100	86	73	66.47945205479452	64	69
325200	88	73	66.47945205479452	64	69
325300	91	69	66.56521739130434	64	69
325400	92	63	66.55555555555556	64	69
325500	89	52	66.53846153846153	64	69
325600	93	47	66.53191489361703	64	69
325700	87	48	66.58333333333333	64	69
325800	91	52	66.61538461538461	64	69
325900	91	54	66.5	64	69
326000	97	54	66.64814814814815	64	69
326100	95	56	66.60714285714286	64	69
326200	97	56	66.60714285714286	64	69
326300	107	50	66.5	64	69
326400	107	47	66.59574468085107	64	69
326500	113	48	66.75	64	69
326600	122	43	66.55813953488372	63	69
326700	119	45	66.42222222222222	63	69
326800	120	45	66.37777777777778	63	69
326900	120	45	66.31111111111112	63	69
327000	120	42	66.33333333333333	63	69
327100	128	37	66.24324324324324	63	69
327200	136	30	66.5	64	69
327300	135	30	66.43333333333334	64	69
327400	133	29	66.51724137931035	64	69
327500	136	28	66.64285714285714	64	69
327600	134	31	66.83870967741936	64	69
327700	137	32	66.90625	64	69
327800	143	31	66.96774193548387	64	69
327900	139	36	66.94444444444444	64	69
328000	145	34	66.94117647058823	64	69
328100	151	34	66.79411764705883	65	69
328200	148	35	66.68571428571428	65	69
328300	147	40	66.675	65	70
328400	153	45	66.71111111111111	64	70
328500	153	47	66.61702127659575	64	70
328600	151	49	66.65306122448979	64	71
328700	151	49	66.65306122448979	64	71
328800	147	49	66.81632653061224	64	71
328900	139	52	66.90384615384616	64	71
329000	136	52	66.8076923076923	64	71
329100	141	50	66.9	64	71
329200	145	51	66.84313725490196	64	71
329300	145	52	66.86538461538461	64	71
329400	135	54	66.88888888888889	64	71
329500	142	50	66.98	64	71
329600	140	57	66.82456140350877	64	71
329700	144	56	66.875	64	71
329800	144	57	66.64912280701755	63	71
329900	135	61	66.55737704918033	63	71
330000	129	60	66.48333333333333	63	71
330100	133	60	66.48333333333333	63	71
330200	133	59	66.55932203389831	63	71
330300	131	56	66.41071428571429	63	71
330400	132	54	66.38888888888889	63	71
330500	134	53	66.22641509433963	63	71
330600	125	56	66.03571428571429	63	71
330700	127	55	66.10909090909091	63	71
330800	133	56	66.19642857142857	63	71
330900	129	61	66.27868852459017	63	72
331000	125	62	66.46774193548387	63	72
331100	123	58	66.39655172413794	62	72
331200	129	59	66.49152542372882	62	72
331300	124	60	66.43333333333334	62	72
331400	121	61	66.45901639344262	62	72
331500	129	58	66.44827586206897	62	72
331600	131	62	66.43548387096774	62	72
331700	126	59	66.32203389830508	62	72
331800	130	57	65.84210526315789	62	71
331900	128	61	65.73770491803279	62	71
332000	125	58	65.75862068965517	62	71
332100	125	56	65.73214285714286	62	71
332200	128	54	65.81481481481481	63	70
332300	121	60	65.96666666666667	63	70
332400	127	59	66.11864406779661	63	70
332500	130	59	66.15254237288136	63	70
332600	126	56	66.16071428571429	63	70
332700	120	61	66.11475409836065	63	70
332800	117	61	66.19672131147541	63	70
332900	126	50	66.2	63	70
333000	125	51	66.15686274509804	63	70
333100	124	53	66.11320754716981	63	69
333200	123	56	66.19642857142857	63	69
333300	118	58	66.10344827586206	63	69
333400	124	57	66.05263157894737	63	69
333500	127	53	65.98113207547169	63	69
333600	115	58	66.08620689655173	62	69
333700	113	57	65.80701754385964	62	69
333800	119	54	65.5925925925926	62	69
333900	115	54	65.62962962962963	62	69
334000	121	57	65.64912280701755	62	69
334100	124	62	65.58064516129032	62	69
334200	127	53	65.83018867924528	63	69
334300	128	46	65.82608695652173	62	69
334400	129	49	65.91836734693878	62	69
334500	132	47	65.95744680851064	62	70
334600	131	48	65.9375	62	70
334700	133	46	65.97826086956522	62	70
334800	140	46	66	62	70
334900	144	43	66.11627906976744	61	70
335000	147	43	65.97674418604652	61	69
335100	146	45	66.2	61	69
335200	151	48	66.02083333333333	61	69
335300	153	49	66.0204081632653	61	69
335400	158	47	66	61	69
335500	161	47	66.1063829787234	61	68
335600	158	48	66.16666666666667	61	69
335700	156	53	66.18867924528301	61	69
335800	156	58	66.20689655172414	61	69
335900	150	58	66.22413793103448	61	69
336000	144	67	66.34328358208955	61	69
336100	149	70	66.37142857142857	61	69
336200	156	73	66.31506849315069	61	69
336300	155	73	66.32876712328768	61	69
336400	150	77	66.42857142857143	61	69
336500	135	90	66.35555555555555	61	69
336600	133	86	66.23255813953489	61	68
336700	127	79	66.10126582278481	61	68
336800	118	87	66.03448275862068	61	68
336900	112	93	66.17204301075269	61	70
337000	99	88	66.20454545454545	61	71
337100	98	88	66.125	61	71
337200	98	85	66.18823529411765	61	71
337300	89	83	66.3132530120482	61	71
337400	96	72	66.26388888888889	61	71
337500	99	65	66.32307692307693	61	71
337600	105	64	66.296875	61	71
337700	105	60	66.21666666666667	61	71
337800	105	52	66.03846153846153	61	71
337900	108	47	65.85106382978724	61	71
338000	114	39	65.56410256410257	61	71
338100	116	39	65.53846153846153	61	71
338200	123	39	65.43589743589743	61	71
338300	140	36	65.47222222222223	62	71
338400	143	38	65.3157894736842	62	71
338500	145	40	65.375	62	71
338600	153	39	65.2051282051282	61	71
338700	165	33	65.12121212121212	61	71
338800	166	34	65.32352941176471	61	72
338900	170	35	65.37142857142857	61	72
339000	173	30	65.53333333333333	61	72
339100	180	29	65.65517241379311	62	72
339200	178	35	65.82857142857142	62	72
339300	184	37	65.89189189189189	62	72
339400	183	41	66.04878048780488	62	73
339500	188	43	66.11627906976744	62	73
339600	189	44	66.27272727272727	62	73
339700	188	44	66.38636363636364	62	73
339800	196	46	66.52173913043478	62	73
339900	198	52	66.5	62	73
340000	197	57	66.59649122807018	62	73
340100	188	62	66.6774193548387	62	73
340200	184	70	66.64285714285714	62	73
340300	190	74	66.63513513513513	62	73
340400	183	73	66.54794520547945	62	73
340500	165	86	66.3953488372093	61	73
340600	155	89	66.28089887640449	61	73
340700	146	91	66.10989010989012	60	73
340800	136	91	66.0989010989011	60	73
340900	136	88	65.9659090909091	60	73
341000	140	89	65.93258426966293	60	73
341100	129	88	65.93181818181819	60	73
341200	121	88	66.0909090909091	61	73
341300	122	85	66.17647058823529	61	73
341400	118	83	65.93975903614458	61	71
341500	109	76	65.96052631578948	61	71
341600	111	70	66	61	71
341700	105	72	66.05555555555556	61	72
341800	106	64	66.078125	61	72
341900	98	72	66.31944444444444	61	72
342000	94	68	66.72058823529412	62	72
342100	96	66	66.8030303030303	62	72
342200	95	67	66.7910447761194	62	72
342300	99	62	66.85483870967742	62	72
342400	102	54	66.96296296296296	62	71
342500	101	49	67.06122448979592	62	71
342600	99	43	67.18604651162791	62	71
342700	100	40	66.95	61	71
342800	108	40	66.975	61	71
342900	119	38	67.07894736842105	61	71
343000	117	30	67.03333333333333	61	71
343100	118	27	66.85185185185185	61	71
343200	125	31	66.64516129032258	61	71
343300	125	34	66.76470588235294	61	71
343400	131	33	66.27272727272727	60	71
343500	134	34	66.05882352941177	60	71
343600	135	38	66.52631578947368	60	71
343700	144	37	66.5945945945946	60	71
343800	139	41	66.65853658536585	60	71
343900	136	43	66.69767441860465	60	71
344000	141	46	66.97826086956522	61	71
344100	144	47	67.2127659574468	61	71
344200	148	48	67.29166666666667	61	71
344300	151	46	67.28260869565217	61	71
344400	156	48	67.27083333333333	61	71
344500	157	48	67.35416666666667	61	71
344600	152	54	67.62962962962963	61	71
344700	150	57	67.6842105263158	61	71
344800	148	57	67.87719298245614	61	72
344900	149	56	67.96428571428571	61	72
345000	153	54	67.81481481481481	61	72
345100	148	56	67.73214285714286	61	72
345200	152	56	67.60714285714286	61	72
345300	156	51	67.25490196078431	61	72
345400	149	54	67.51851851851852	61	72
345500	147	57	67.43859649122807	61	72
345600	142	55	67.56363636363636	61	72
345700	139	55	67.25454545454545	61	72
345800	132	60	67.23333333333333	61	72
345900	132	62	67.3225806451613	61	72
346000	132	63	67.44444444444444	61	73
346100	123	73	67.5068493150685	61	73
346200	118	73	67.5068493150685	61	73
346300	118	71	67.47887323943662	61	73
346400	116	73	67.3972602739726	61	73
346500	109	67	67.31343283582089	61	73
346600	103	63	67.12698412698413	61	73
346700	99	60	66.75	61	73
346800	97	62	66.80645161290323	61	73
346900	101	67	66.82089552238806	61	73
347000	109	65	66.55384615384615	61	73
347100	114	66	66.77272727272727	61	73
347200	111	65	67.07692307692308	61	73
347300	115	57	67.21052631578948	61	73
347400	113	57	67.63157894736842	61	73
347500	118	58	67.74137931034483	61	73
347600	125	55	67.67272727272727	61	73
347700	124	60	67.68333333333334	61	73
347800	123	57	67.59649122807018	61	73
347900	126	53	67.81132075471699	61	73
348000	130	51	67.74509803921569	61	73
348100	132	50	68.1	61	73
348200	135	50	68.24	61	73
348300	143	42	68.47619047619048	61	73
348400	134	46	68.3913043478261	61	73
348500	140	46	68.56521739130434	61	74
348600	139	48	68.72916666666667	61	74
348700	140	52	68.67307692307692	61	74
348800	137	56	68.85714285714286	61	74
348900	130	60	69.13333333333334	61	75
349000	121	63	69.38095238095238	61	75
349100	114	68	69.41176470588235	61	75
349200	115	69	69.43478260869566	61	75
349300	107	74	69.9054054054054	61	76
349400	109	76	69.78947368421052	61	76
349500	116	70	69.87142857142857	61	76
349600	108	73	69.9041095890411	60	76
349700	111	70	70.02857142857142	60	76
349800	109	68	70	60	76
349900	111	66	70.03030303030303	60	76
350000	116	64	70.265625	60	76
350100	114	66	70.81818181818181	61	76
350200	111	65	70.98461538461538	61	76
350300	108	61	71.49180327868852	61	76
350400	107	59	71.47457627118644	61	76
350500	108	59	71.9322033898305	61	76
350600	120	58	71.84482758620689	61	76
350700	124	54	72	61	76
350800	121	55	72.0909090909091	61	76
350900	127	54	72.31481481481481	61	76
351000	128	53	72.49056603773585	61	76
351100	124	57	72.33333333333333	61	76
351200	124	54	72.29629629629629	61	76
351300	123	57	72.29824561403508	61	76
351400	120	59	71.94915254237289	60	76
351500	119	62	71.69354838709677	60	76
351600	110	58	71.29310344827586	60	76
351700	106	60	71.66666666666667	60	76
351800	109	61	71.93442622950819	60	76
351900	108	63	71.85714285714286	60	76
352000	105	64	72.140625	62	76
352100	106	58	72.17241379310344	62	76
352200	106	61	72.44262295081967	63	76
352300	104	58	72.13793103448276	63	76
352400	104	56	72.01785714285714	63	76
352500	103	51	72.3529411764706	64	76
352600	102	56	72.41071428571429	64	76
352700	103	53	72.62264150943396	64	76
352800	104	52	72.32692307692308	64	76
352900	112	49	72.0204081632653	63	76
353000	119	47	71.87234042553192	63	76
353100	122	44	71.54545454545455	62	76
353200	133	41	71.4390243902439	62	76
353300	132	35	70.97142857142858	62	76
353400	148	32	71.1875	62	76
353500	148	35	71.28571428571429	62	76
353600	151	38	71.15789473684211	62	76
353700	156	42	71.11904761904762	62	76
353800	156	43	70.97674418604652	62	76
353900	152	49	70.87755102040816	62	75
354000	155	51	70.94117647058823	62	75
354100	156	53	71.09433962264151	62	75
354200	161	50	70.9	62	74
354300	167	46	71.47826086956522	62	74
354400	170	47	71.53191489361703	62	74
354500	167	43	72.37209302325581	64	75
354600	160	43	72.46511627906976	64	75
354700	153	46	72.58695652173913	64	75
354800	150	49	72.57142857142857	64	75
354900	150	51	72.31372549019608	63	75
355000	154	55	72.43636363636364	63	75
355100	153	46	72.32608695652173	63	75
355200	158	46	72.41304347826087	63	76
355300	156	51	72.11764705882354	63	76
355400	156	53	72.43396226415095	63	76
355500	148	53	72.58490566037736	64	76
355600	153	54	72.57407407407408	64	76
355700	152	56	72.32142857142857	64	76
355800	143	57	72.40350877192982	64	76
355900	143	54	72.51851851851852	64	75
356000	147	55	72.49090909090908	64	75
356100	136	58	72.22413793103448	64	75
356200	135	67	72.13432835820896	64	75
356300	134	62	72.14516129032258	64	75
356400	128	64	72.34375	65	75
356500	135	64	72.3125	65	75
356600	131	70	72.27142857142857	65	76
356700	126	68	72.57352941176471	65	76
356800	123	61	72.80327868852459	65	76
356900	126	56	72.69642857142857	65	76
357000	125	56	72.76785714285714	65	76
357100	116	66	73	65	76
357200	122	64	73.125	65	76
357300	122	58	73.13793103448276	65	76
357400	113	57	73.10526315789474	65	76
357500	111	61	73.09836065573771	65	76
357600	123	58	73.12068965517241	65	76
357700	126	54	72.83333333333333	64	76
357800	131	57	72.82456140350877	64	76
357900	134	57	72.85964912280701	64	76
358000	133	58	72.77586206896552	64	76
358100	129	45	72.86666666666666	64	76
358200	124	46	72.76086956521739	64	76
358300	131	44	72.70454545454545	64	76
358400	130	42	72.23809523809524	64	76
358500	129	45	71.93333333333334	64	76
358600	133	39	71.56410256410257	64	76
358700	133	37	71.67567567567568	64	76
358800	133	38	71.63157894736842	64	76
358900	135	44	71.79545454545455	64	76
359000	139	42	71.85714285714286	64	76
359100	137	43	72.25581395348837	64	76
359200	137	41	71.90243902439025	64	76
359300	128	49	71.71428571428571	64	76
359400	132	50	71.68	64	77
359500	135	49	71.79591836734694	64	77
359600	126	52	71.78846153846153	64	77
359700	126	58	71.51724137931035	63	77
359800	129	56	71.92857142857143	63	77
359900	128	52	72	63	77
360000	137	51	71.94117647058823	63	77
360100	136	59	71.45762711864407	63	77
360200	128	61	71.62295081967213	63	77
360300	121	65	71.66153846153846	63	77
360400	116	67	71.80597014925372	63	78
360500	119	66	71.92424242424242	63	78
360600	116	66	71.92424242424242	63	78
360700	127	55	72.63636363636364	63	78
360800	124	55	72.67272727272727	63	78
360900	127	53	72.90566037735849	63	78
361000	128	50	72.66	63	78
361100	126	51	72.7843137254902	63	78
361200	129	48	73.0625	63	78
361300	131	46	72.80434782608695	63	78
361400	133	50	72.94	63	78
361500	132	47	72.55319148936171	63	77
361600	138	49	72.38775510204081	63	77
361700	151	42	72.19047619047619	63	77
361800	146	42	71.92857142857143	63	77
361900	148	43	71.67441860465117	62	77
362000	154	43	71.62790697674419	62	77
362100	155	45	71.82222222222222	62	77
362200	157	42	71.66666666666667	62	77
362300	163	40	71.775	62	77
362400	167	42	72.0952380952381	62	77
362500	166	38	71.86842105263158	62	77
362600	171	35	72.28571428571429	62	76
362700	181	33	72.12121212121212	62	76
362800	179	39	72.28205128205128	62	76
362900	178	41	72.51219512195122	63	76
363000	179	42	72.54761904761905	63	76
363100	173	44	72.95454545454545	63	76
363200	168	49	72.87755102040816	63	76
363300	169	53	72.71698113207547	63	76
363400	172	53	72.75471698113208	63	76
363500	172	58	73.05172413793103	63	76
363600	171	64	73.25	71	76
363700	170	67	73.29850746268657	71	76
363800	166	72	73.30555555555556	71	76
363900	157	73	73.45205479452055	71	76
364000	153	76	73.42105263157895	71	76
364100	143	77	73.33766233766234	71	75
364200	129	78	73.35897435897436	71	75
364300	130	82	73.36585365853658	71	75
364400	119	90	73.36666666666666	71	75
364500	126	83	73.36144578313252	71	75
364600	115	85	73.3529411764706	71	75
364700	109	86	73.40697674418605	72	75
364800	116	81	73.37037037037037	72	75
364900	109	83	73.51807228915662	72	76
365000	103	83	73.55421686746988	72	76
365100	95	81	73.58024691358025	72	76
365200	89	82	73.59756097560975	72	76
365300	85	82	73.58536585365853	72	76
365400	73	82	73.64634146341463	72	77
365500	74	72	73.72222222222223	72	77
365600	70	67	73.77611940298507	71	77
365700	80	63	73.85714285714286	71	77
365800	87	65	73.8	71	77
365900	89	55	73.85454545454546	71	77
366000	89	50	73.86	71	77
366100	93	44	73.86363636363636	71	77
366200	90	43	74	71	77
366300	96	42	73.97619047619048	71	77
366400	89	46	73.8913043478261	71	77
366500	90	46	73.8913043478261	71	77
366600	94	41	73.92682926829268	71	77
366700	98	35	73.71428571428571	71	77
366800	107	35	73.71428571428571	71	77
366900	112	37	73.70270270270271	71	77
367000	119	33	73.63636363636364	71	77
367100	122	32	73.53125	71	77
367200	120	32	73.65625	71	77
367300	127	35	73.4	71	77
367400	129	33	73.36363636363636	71	77
367500	133	31	73.41935483870968	71	77
367600	135	31	73.41935483870968	71	77
367700	140	30	73.2	71	77
367800	149	27	73.22222222222223	71	77
367900	153	25	73.36	71	77
368000	155	23	73.34782608695652	71	77
368100	151	30	73.16666666666667	70	77
368200	154	32	73.21875	70	76
368300	159	37	73.21621621621621	70	76
368400	155	37	73.32432432432432	70	76
368500	162	42	73.28571428571429	70	76
368600	162	47	73.44680851063829	70	76
368700	166	46	73.6304347826087	70	76
368800	168	46	73.58695652173913	70	76
368900	165	45	73.6	70	76
369000	156	49	73.71428571428571	70	76
369100	152	52	73.6923076923077	70	76
369200	154	49	73.63265306122449	70	76
369300	148	47	73.63829787234043	70	76
369400	147	57	73.7719298245614	70	76
369500	143	64	73.875	70	76
369600	143	67	73.83582089552239	70	76
369700	142	68	73.83823529411765	70	76
369800	136	71	73.88732394366197	70	76
369900	132	76	73.72368421052632	70	76
370000	125	64	73.421875	70	76
370100	127	68	73.22058823529412	70	76
370200	123	67	73.22388059701493	70	76
370300	124	70	73.24285714285715	70	76
370400	127	70	73.37142857142857	70	77
370500	124	67	73.49253731343283	70	77
370600	122	68	73.51470588235294	70	77
370700	121	66	73.54545454545455	70	77
370800	122	59	73.72881355932203	70	77
370900	121	53	73.71698113207547	70	77
371000	123	52	73.63461538461539	70	76
371100	130	55	73.54545454545455	70	76
371200	125	53	73.81132075471699	70	77
371300	123	58	73.77586206896552	70	77
371400	125	58	73.79310344827586	70	77
371500	117	65	73.6923076923077	70	77
371600	114	64	73.765625	70	78
371700	115	61	73.8688524590164	71	78
371800	118	56	73.69642857142857	71	78
371900	122	54	73.62962962962963	71	78
372000	121	52	73.86538461538461	71	78
372100	116	56	74.03571428571429	71	78
372200	116	56	74.05357142857143	71	78
372300	113	57	74.21052631578948	71	78
372400	114	56	74.39285714285714	70	78
372500	113	59	74.23728813559322	70	78
372600	120	58	73.96551724137932	70	78
372700	121	62	73.93548387096774	70	78
372800	121	54	74.01851851851852	70	78
372900	126	51	74.05882352941177	70	78
373000	126	52	73.73076923076923	70	78
373100	120	51	73.54901960784314	71	78
373200	131	45	73.42222222222222	71	78
373300	128	49	73.63265306122449	71	78
373400	124	51	73.31372549019608	71	78
373500	121	49	73.44897959183673	70	78
373600	121	51	73.45098039215686	70	78
373700	127	46	73.6304347826087	70	78
373800	120	45	73.46666666666667	70	78
373900	116	45	73.57777777777778	70	78
374000	121	41	73.7560975609756	70	78
374100	122	43	73.44186046511628	70	78
374200	126	44	73.31818181818181	70	78
374300	133	42	73.23809523809524	70	78
374400	139	43	73.09302325581395	70	78
374500	139	43	72.93023255813954	70	78
374600	147	41	73.02439024390245	70	78
374700	149	40	73.1	70	78
374800	149	40	73.2	70	78
374900	150	43	73.06976744186046	70	76
375000	144	46	73.06521739130434	70	76
375100	146	47	73	70	76
375200	142	51	72.74509803921569	69	76
375300	146	53	72.71698113207547	69	76
375400	144	53	72.64150943396227	69	77
375500	136	61	72.68852459016394	69	77
375600	136	60	72.8	69	77
375700	132	61	72.60655737704919	68	77
375800	138	60	72.55	68	77
375900	139	52	72.48076923076923	68	77
376000	128	57	72.3859649122807	68	77
376100	131	58	72.34482758620689	68	77
376200	134	59	72.33898305084746	68	77
376300	140	59	72.35593220338983	68	77
376400	137	59	72.35593220338983	68	77
376500	134	59	72.50847457627118	67	77
376600	133	60	72.35	67	77
376700	132	60	72.53333333333333	67	78
376800	126	69	72.82608695652173	67	78
376900	119	69	73.01449275362319	67	78
377000	124	72	73.09722222222223	67	78
377100	111	75	73.22666666666667	67	78
377200	108	74	73.24324324324324	67	78
377300	106	73	73.31506849315069	67	78
377400	104	67	73.41791044776119	67	78
377500	96	70	73.35714285714286	67	78
377600	92	64	73.296875	69	78
377700	100	61	73.21311475409836	69	78
377800	101	55	73.27272727272727	69	78
377900	111	51	73.05882352941177	69	78
378000	107	50	72.98	69	78
378100	108	46	73.04347826086956	68	78
378200	118	43	73.16279069767442	68	78
378300	125	40	73.175	68	78
378400	125	43	73.16279069767442	68	78
378500	129	39	73.1025641025641	68	78
378600	126	39	73.41025641025641	68	78
378700	133	40	73.325	68	78
378800	144	38	73.28947368421052	68	78
378900	154	35	73.22857142857143	67	78
379000	151	32	73.28125	67	78
379100	155	32	73.0625	67	78
379200	166	32	73	67	78
379300	175	34	72.88235294117646	67	78
379400	179	33	73	67	78
379500	178	32	73.34375	68	78
379600	183	34	73	68	78
379700	182	34	73.41176470588235	68	78
379800	179	42	73.4047619047619	68	78
379900	179	46	73.3695652173913	68	78
380000	183	52	73.15384615384616	68	78
380100	183	53	73.11320754716981	68	78
380200	178	56	73.25	68	79
380300	174	58	73	68	79
380400	169	64	72.859375	68	79
380500	163	66	72.62121212121212	68	79
380600	156	69	72.4927536231884	68	79
380700	145	73	72.4931506849315	68	79
380800	125	91	72.86813186813187	68	79
380900	112	95	72.87368421052632	68	79
381000	104	97	73.11340206185567	68	79
381100	98	96	72.97916666666667	68	79
381200	92	98	73.11224489795919	68	79
381300	86	97	72.74226804123711	68	79
381400	85	89	72.53932584269663	68	79
381500	82	80	72.2875	68	79
381600	82	72	72.38888888888889	68	79
381700	91	73	72.42465753424658	68	79
381800	88	67	72.25373134328358	67	79
381900	95	60	72.46666666666667	67	79
382000	95	57	72.50877192982456	67	79
382100	99	56	72.41071428571429	67	79
382200	84	63	72.22222222222223	67	79
382300	90	60	71.7	67	76
382400	90	59	72	68	76
382500	100	54	71.96296296296296	68	76
382600	101	56	71.96428571428571	68	77
382700	116	53	71.9245283018868	68	77
382800	120	52	72.09615384615384	68	77
382900	126	50	72.14	68	77
383000	126	49	72.24489795918367	68	77
383100	126	43	72.20930232558139	68	77
383200	124	45	72.22222222222223	67	77
383300	121	51	72.25490196078431	67	77
383400	130	50	72.26	67	77
383500	133	52	72.32692307692308	67	77
383600	133	54	71.98148148148148	67	77
383700	134	51	71.74509803921569	67	77
383800	137	50	71.24	67	77
383900	143	47	71.34042553191489	67	77
384000	145	49	71.71428571428571	67	78
384100	149	47	71.59574468085107	68	78
384200	150	50	71.28	67	78
384300	146	52	71.28846153846153	67	78
384400	142	54	71.70370370370371	67	78
384500	141	56	71.32142857142857	67	78
