Time	Food	Creatures
68600	338	76
68700	324	79
68800	322	82
68900	308	81
69000	305	84
69100	290	88
69200	289	91
69300	284	94
69400	280	95
69500	285	86
69600	282	81
69700	272	83
69800	278	80
69900	272	71
70000	272	69
70100	274	69
70200	279	62
70300	285	62
70400	287	56
70500	290	54
70600	287	56
70700	289	51
70800	294	47
70900	294	50
71000	296	52
71100	285	56
71200	284	55
71300	283	57
71400	278	64
71500	273	65
71600	265	63
71700	262	66
71800	273	66
71900	274	67
72000	277	62
72100	267	62
72200	262	57
72300	265	56
72400	267	50
72500	273	49
72600	278	45
72700	282	46
72800	278	48
72900	283	40
73000	290	40
73100	290	45
73200	295	42
73300	294	39
73400	298	41
73500	310	35
73600	312	32
73700	317	31
73800	320	30
73900	324	33
74000	325	32
74100	326	34
74200	325	37
74300	332	39
74400	334	41
74500	337	38
74600	341	36
74700	346	35
74800	346	33
74900	350	35
75000	350	37
75100	359	37
75200	357	44
75300	357	53
75400	353	59
75500	349	66
75600	348	72
75700	342	77
75800	340	77
75900	343	75
76000	343	77
76100	334	76
76200	332	71
76300	321	75
76400	321	79
76500	314	83
76600	315	80
76700	303	79
76800	296	81
76900	284	82
77000	271	89
77100	276	88
77200	268	86
77300	262	88
77400	264	85
77500	254	76
77600	253	74
77700	254	69
77800	251	65
77900	244	70
78000	244	70
78100	255	72
78200	259	67
78300	267	65
78400	274	56
78500	289	49
78600	295	42
78700	299	43
78800	298	42
78900	298	41
79000	297	39
79100	293	41
79200	300	38
79300	299	40
79400	316	37
79500	321	37
79600	327	36
79700	324	37
79800	327	40
79900	328	45
80000	321	51
80100	321	49
80200	319	49
80300	323	47
80400	331	43
80500	338	41
80600	347	32
80700	353	29
80800	354	30
80900	365	27
81000	372	26
81100	371	25
81200	372	31
81300	379	29
81400	381	29
81500	391	34
81600	399	35
81700	398	42
81800	399	39
81900	395	44
82000	393	49
82100	393	52
82200	380	60
82300	379	66
82400	372	71
82500	367	73
82600	362	81
82700	348	88
82800	335	93
82900	323	99
83000	315	95
83100	306	100
83200	307	95
83300	304	89
83400	295	88
83500	281	96
83600	276	100
83700	266	95
83800	259	94
83900	248	97
84000	234	101
84100	232	94
84200	229	88
84300	230	85
84400	232	77
84500	231	66
84600	230	64
84700	237	65
84800	239	64
84900	238	61
85000	234	59
85100	232	55
85200	233	56
85300	240	49
85400	243	51
85500	249	50
85600	254	45
85700	264	43
85800	263	39
85900	262	42
86000	262	33
86100	270	35
86200	280	35
86300	288	27
86400	302	22
86500	309	18
86600	318	16
86700	323	13
86800	332	14
86900	339	16
87000	345	15
87100	352	13
87200	361	14
87300	368	12
87400	379	11
87500	391	11
87600	397	12
87700	401	14
87800	405	14
87900	416	14
88000	419	17
88100	426	19
88200	427	25
88300	427	26
88400	433	27
88500	441	28
88600	445	28
88700	446	28
88800	449	27
88900	461	28
89000	469	26
89100	471	29
89200	473	31
89300	471	35
89400	469	36
89500	468	41
89600	465	43
89700	475	45
89800	471	47
89900	462	50
90000	464	53
90100	459	59
90200	445	64
90300	434	76
90400	430	77
90500	412	86
90600	403	95
90700	396	101
90800	382	94
90900	370	96
91000	361	101
91100	354	97
91200	333	111
91300	326	113
91400	311	111
91500	311	113
91600	298	114
91700	286	116
91800	282	101
91900	268	100
92000	265	92
92100	255	96
92200	253	94
92300	250	92
92400	244	91
92500	239	83
92600	243	77
92700	242	67
92800	247	63
92900	247	58
93000	247	57
93100	246	55
93200	249	46
93300	250	47
93400	253	49
93500	250	53
93600	245	58
93700	247	58
93800	249	53
93900	251	52
94000	253	55
94100	258	49
94200	256	45
94300	259	45
94400	270	49
94500	274	50
94600	274	50
94700	268	52
94800	274	51
94900	271	49
95000	268	50
95100	274	50
95200	275	45
95300	276	48
95400	283	46
95500	283	46
95600	284	47
95700	280	46
95800	285	42
95900	292	43
96000	300	41
96100	306	40
96200	310	41
96300	309	39
96400	312	38
96500	318	39
96600	327	40
96700	331	43
96800	342	39
96900	345	35
97000	346	36
97100	350	35
97200	351	33
97300	350	35
97400	353	37
97500	358	38
97600	361	41
97700	368	36
97800	369	37
97900	366	39
98000	367	38
98100	365	42
98200	372	41
98300	362	51
98400	369	56
98500	374	55
98600	378	63
98700	374	68
98800	364	73
98900	368	74
99000	360	77
99100	348	82
99200	348	80
99300	339	84
99400	330	87
99500	316	98
99600	312	100
99700	306	97
99800	299	91
99900	290	93
100000	290	89
100100	290	89
100200	290	79
100300	289	79
100400	286	79
100500	277	70
100600	280	70
100700	280	67
