width: 600; height: 400
initialCount: 312, energy: 500, r: 1, growthRate: 0.1
initialCount: 50, energy: 500, metabolism: 1, reproductionThreshold: 1000, size: 9, speed: 0.2, type: Bloop2
Time	Food	Creatures	MeanSize	MinSize	MaxSize
35300	166	101	17.445544554455445	13	26
35400	159	93	17.56989247311828	13	26
35500	155	95	17.46315789473684	13	26
35600	155	93	17.763440860215052	13	26
35700	150	81	17.77777777777778	13	25
35800	147	81	17.876543209876544	13	25
35900	152	77	17.948051948051948	13	25
36000	149	75	18.093333333333334	13	25
36100	153	62	18.080645161290324	13	25
36200	152	56	17.821428571428573	13	25
36300	160	50	17.9	13	26
36400	166	50	17.9	13	26
36500	169	43	17.674418604651162	13	26
36600	172	41	17.926829268292682	13	26
36700	170	33	18.21212121212121	13	26
36800	176	36	18.194444444444443	13	26
36900	186	33	17.87878787878788	13	26
37000	187	30	18.1	13	26
37100	194	28	17.821428571428573	13	26
37200	198	27	18.333333333333332	14	26
37300	198	23	18.08695652173913	14	26
37400	206	25	18.08	14	26
37500	222	24	18.416666666666668	14	26
37600	226	27	19.037037037037038	14	27
37700	232	29	18.93103448275862	14	27
37800	237	30	19.233333333333334	14	27
37900	239	30	19.8	14	27
38000	243	28	19.892857142857142	15	27
38100	258	30	19.6	15	27
38200	262	33	19.90909090909091	15	27
38300	271	30	20	15	27
38400	274	30	19.6	15	27
38500	274	33	19.09090909090909	15	27
38600	276	36	19.166666666666668	15	27
38700	278	37	18.513513513513512	15	27
38800	285	36	18.555555555555557	15	27
38900	288	36	18.02777777777778	15	27
39000	296	36	18.02777777777778	15	27
39100	294	38	18.605263157894736	14	27
39200	300	38	18.81578947368421	14	27
39300	305	44	18.568181818181817	14	27
39400	310	46	18.782608695652176	14	27
39500	313	47	18.659574468085108	14	27
39600	320	49	18.3265306122449	14	26
39700	319	51	17.764705882352942	14	26
39800	313	57	17.56140350877193	14	26
39900	315	59	17.627118644067796	14	26
40000	310	64	17.765625	13	26
40100	301	63	17.904761904761905	13	27
40200	294	65	17.815384615384616	13	27
40300	290	62	17.677419354838708	13	27
40400	275	68	18.073529411764707	13	27
40500	265	69	17.797101449275363	13	27
40600	256	70	17.7	14	27
40700	258	71	17.676056338028168	14	27
40800	251	78	17.564102564102566	14	27
40900	245	83	17.542168674698797	14	27
41000	241	81	17.08641975308642	14	27
41100	236	82	17.024390243902438	13	27
41200	234	86	17.046511627906977	13	27
41300	222	87	17.195402298850574	13	27
41400	223	80	16.975	13	27
41500	227	76	17	13	27
41600	222	81	16.938271604938272	13	27
41700	218	84	16.86904761904762	13	27
41800	210	87	16.96551724137931	13	28
41900	209	83	16.879518072289155	13	28
42000	209	76	16.973684210526315	12	28
42100	217	68	17.102941176470587	12	28
42200	220	64	17.234375	12	28
42300	221	57	17.736842105263158	12	28
42400	224	52	18.03846153846154	12	27
42500	228	50	17.98	12	27
42600	230	49	18.26530612244898	13	27
42700	231	50	18.32	13	27
42800	237	47	18	13	27
42900	236	50	17.82	13	27
43000	231	51	17.901960784313726	13	27
43100	226	53	17.9811320754717	13	27
43200	225	56	18.107142857142858	13	27
43300	222	55	18.363636363636363	13	27
43400	231	51	18.49019607843137	13	27
43500	229	55	18.654545454545456	13	28
43600	233	51	18.92156862745098	13	28
43700	229	53	18.849056603773583	13	28
43800	228	52	18.423076923076923	13	28
43900	234	46	18.47826086956522	13	28
44000	235	47	18.48936170212766	13	28
44100	234	53	18.71698113207547	13	28
44200	241	51	18.862745098039216	13	28
44300	241	57	18.75438596491228	12	28
44400	243	55	18.763636363636362	12	28
44500	243	55	18.927272727272726	12	28
44600	245	56	18.928571428571427	12	28
44700	234	56	19.428571428571427	12	28
44800	230	61	19.80327868852459	12	28
44900	229	57	20.19298245614035	12	28
45000	226	63	20.333333333333332	13	28
45100	222	69	20.333333333333332	13	28
45200	214	72	20.65277777777778	13	28
45300	210	73	20.91780821917808	13	28
45400	207	76	20.94736842105263	13	28
45500	205	75	21	13	28
45600	197	72	20.916666666666668	13	28
45700	199	69	20.942028985507246	13	28
45800	195	69	21.536231884057973	13	28
45900	194	67	21.46268656716418	13	28
46000	189	71	21.366197183098592	12	28
46100	183	71	21.507042253521128	11	28
46200	181	69	21.89855072463768	11	28
46300	184	65	22.26153846153846	11	28
46400	185	66	22.348484848484848	11	28
46500	175	64	22.5	11	28
46600	173	61	23.114754098360656	11	28
46700	177	59	22.847457627118644	11	28
46800	175	56	22.625	11	28
46900	173	57	22.07017543859649	11	28
47000	178	57	22.087719298245613	11	28
47100	182	53	21.32075471698113	11	28
47200	179	49	21.183673469387756	11	28
47300	183	48	21.625	11	28
47400	175	52	21.673076923076923	11	28
47500	178	48	22.1875	11	28
47600	185	45	21.68888888888889	11	28
47700	182	47	21.425531914893618	11	28
47800	189	46	21.847826086956523	12	28
47900	192	44	21.454545454545453	12	28
48000	199	48	22.291666666666668	12	28
48100	203	46	23.043478260869566	12	29
48200	209	39	23.358974358974358	12	29
48300	218	41	23.585365853658537	12	29
48400	225	43	24.162790697674417	12	29
48500	225	42	24.738095238095237	12	29
48600	238	43	24.72093023255814	12	29
48700	246	42	24.69047619047619	12	29
48800	248	44	24.772727272727273	12	29
48900	247	43	24.58139534883721	12	29
49000	253	33	25.21212121212121	16	29
49100	256	32	24.96875	16	28
49200	258	34	25.11764705882353	16	28
49300	257	38	24.68421052631579	16	28
49400	260	41	24.951219512195124	16	28
49500	263	44	25.022727272727273	16	28
49600	261	51	25.235294117647058	16	29
49700	253	55	25.4	16	30
49800	250	64	25.5625	16	30
49900	242	72	25.694444444444443	16	30
50000	238	72	25.73611111111111	16	30
50100	239	77	25.83116883116883	16	30
50200	224	84	25.80952380952381	16	29
50300	211	88	25.84090909090909	16	29
50400	208	85	25.741176470588236	16	29
50500	193	95	25.821052631578947	16	29
50600	185	97	25.969072164948454	20	29
50700	173	96	26.03125	20	29
50800	176	96	25.979166666666668	21	29
50900	170	89	26.089887640449437	21	30
51000	173	84	26.047619047619047	21	30
51100	171	89	26.06741573033708	21	30
51200	171	79	26.025316455696203	21	30
51300	173	79	26.164556962025316	21	30
51400	167	77	26.16883116883117	21	30
51500	164	73	26.164383561643834	21	31
51600	169	70	26.185714285714287	21	31
51700	184	64	26.3125	21	32
51800	185	61	26.21311475409836	21	32
51900	175	63	26.38095238095238	21	32
52000	176	65	26.246153846153845	21	32
52100	183	65	26.06153846153846	21	32
52200	183	67	26.104477611940297	21	32
52300	176	61	26.098360655737704	21	32
52400	179	63	26.07936507936508	21	32
52500	181	59	25.88135593220339	21	32
52600	187	56	25.946428571428573	21	32
52700	185	59	25.76271186440678	21	32
52800	184	56	25.517857142857142	21	32
52900	176	57	25.614035087719298	21	32
53000	183	54	25.35185185185185	21	31
53100	179	49	25.46938775510204	21	31
53200	175	51	25.745098039215687	21	31
53300	177	53	26	21	31
53400	186	51	26.019607843137255	21	31
53500	192	49	26.102040816326532	21	31
53600	198	52	26.153846153846153	20	31
53700	202	53	26.169811320754718	20	31
53800	198	56	26.107142857142858	20	31
53900	192	57	26.105263157894736	20	31
54000	191	62	26.177419354838708	20	31
54100	195	61	26.147540983606557	20	31
54200	204	61	26	20	31
54300	211	59	25.89830508474576	20	31
54400	210	58	25.879310344827587	20	31
54500	214	56	25.839285714285715	19	31
54600	218	49	25.73469387755102	19	31
54700	218	54	26.037037037037038	19	31
54800	213	55	25.945454545454545	19	31
54900	208	59	25.88135593220339	19	31
55000	200	63	25.77777777777778	19	31
55100	199	68	26.08823529411765	19	32
55200	201	68	26.220588235294116	19	32
55300	207	68	26.235294117647058	19	32
55400	209	67	26.26865671641791	19	32
55500	213	66	26.28787878787879	19	32
55600	207	65	26.415384615384614	19	32
55700	209	60	26.466666666666665	19	31
55800	208	56	26.160714285714285	19	31
55900	208	53	26.169811320754718	19	31
56000	209	50	26.26	19	31
56100	209	48	26.625	19	31
56200	215	53	26.67924528301887	19	31
56300	221	51	26.764705882352942	19	31
56400	216	54	26.72222222222222	18	31
56500	212	56	26.714285714285715	18	31
56600	209	62	26.516129032258064	17	31
56700	206	69	26.840579710144926	17	31
56800	199	74	27	17	32
56900	200	74	27.135135135135137	17	32
57000	198	74	27.256756756756758	17	32
57100	197	76	27.355263157894736	17	32
57200	193	73	27.438356164383563	17	32
57300	188	70	27.642857142857142	17	32
57400	193	63	27.88888888888889	17	32
57500	193	64	27.921875	17	32
57600	196	58	27.775862068965516	17	32
57700	193	63	27.61904761904762	17	32
57800	199	55	28.2	19	32
57900	199	56	28.464285714285715	19	32
58000	198	54	28.22222222222222	19	32
58100	186	60	28.133333333333333	19	32
58200	182	62	28.20967741935484	19	32
58300	183	61	28.114754098360656	19	32
58400	182	66	28.196969696969695	19	32
58500	181	68	28.191176470588236	19	32
58600	178	69	28.159420289855074	19	32
58700	169	70	28.17142857142857	19	32
58800	178	64	28.1875	19	32
58900	172	71	28.253521126760564	19	32
59000	165	73	28.19178082191781	19	32
59100	165	67	28.328358208955223	20	32
59200	167	70	28.62857142857143	20	32
59300	166	65	28.676923076923078	20	32
59400	167	64	28.625	20	32
59500	171	60	28.466666666666665	20	32
59600	183	54	28.59259259259259	20	32
59700	187	51	28.607843137254903	20	32
59800	190	48	28.645833333333332	20	32
59900	183	51	28.235294117647058	20	32
60000	178	51	27.92156862745098	20	32
60100	180	49	28.26530612244898	20	33
60200	185	51	28.352941176470587	20	33
60300	177	53	28.50943396226415	20	33
60400	176	55	28.418181818181818	20	33
60500	180	56	28.785714285714285	20	33
60600	180	59	28.915254237288135	20	33
60700	187	59	28.76271186440678	20	33
60800	193	58	28.75862068965517	20	33
60900	194	59	28.76271186440678	20	33
61000	195	44	29.15909090909091	20	33
61100	201	40	29.175	20	33
61200	204	38	29.105263157894736	20	33
61300	206	38	29.07894736842105	20	33
61400	205	39	29.05128205128205	19	33
61500	209	38	29.473684210526315	19	33
61600	220	40	29.375	19	33
61700	221	40	29.375	19	33
61800	221	42	29.571428571428573	19	33
61900	217	44	29.886363636363637	19	33
62000	217	44	29.795454545454547	19	33
62100	221	39	30	19	33
62200	227	42	29.714285714285715	19	33
62300	230	43	29.767441860465116	19	34
62400	234	51	29.88235294117647	19	34
62500	230	51	30.07843137254902	19	34
62600	233	50	30	19	34
62700	237	56	30.285714285714285	19	34
62800	236	60	30.433333333333334	20	34
62900	235	66	30.606060606060606	20	34
63000	225	63	30.952380952380953	20	35
63100	220	68	30.691176470588236	20	35
63200	221	75	30.36	20	35
63300	218	75	30.12	20	35
63400	207	85	29.988235294117647	19	35
63500	212	81	29.97530864197531	19	35
63600	221	74	29.87837837837838	19	34
63700	220	70	29.65714285714286	18	34
63800	210	70	29.514285714285716	18	34
63900	207	67	29.34328358208955	18	34
64000	205	62	29.29032258064516	18	34
64100	202	65	29.29230769230769	18	34
64200	201	69	29.536231884057973	18	34
64300	192	74	30.013513513513512	19	34
64400	194	69	30.536231884057973	19	34
64500	178	78	30.743589743589745	19	34
64600	178	78	30.73076923076923	19	34
64700	174	76	30.736842105263158	19	34
64800	171	75	30.72	19	34
64900	166	75	30.84	19	34
65000	162	72	30.805555555555557	19	34
65100	168	66	30.46969696969697	19	34
65200	169	64	30.34375	19	34
65300	171	60	30.533333333333335	19	34
65400	168	58	30.67241379310345	19	34
65500	173	54	30.51851851851852	19	34
65600	174	49	30.551020408163264	19	34
65700	174	46	31.23913043478261	19	35
65800	172	48	31.75	19	35
65900	180	47	31.76595744680851	19	35
66000	175	47	31.872340425531913	19	35
66100	182	51	31.96078431372549	19	35
66200	191	49	32.04081632653061	19	35
66300	187	48	32.291666666666664	29	35
66400	187	49	32.244897959183675	29	35
66500	194	47	32.276595744680854	29	35
66600	196	44	32.31818181818182	29	35
66700	198	46	32.52173913043478	30	35
66800	194	53	32.45283018867924	30	35
66900	188	57	32.43859649122807	30	35
67000	192	64	32.453125	30	35
67100	189	65	32.4	30	35
67200	179	71	32.394366197183096	30	35
67300	175	70	32.47142857142857	30	35
67400	179	71	32.46478873239437	30	35
67500	182	66	32.484848484848484	30	36
67600	173	73	32.58904109589041	30	36
67700	168	76	32.6578947368421	30	36
67800	155	77	32.62337662337662	30	36
67900	159	78	32.56410256410256	30	36
68000	152	78	32.43589743589744	29	36
68100	154	79	32.35443037974684	29	36
68200	148	74	32.28378378378378	29	36
68300	150	66	32.25757575757576	29	36
68400	152	60	32.21666666666667	29	36
68500	160	58	32.293103448275865	29	36
68600	164	53	32.24528301886792	29	36
68700	173	51	32.333333333333336	29	36
68800	172	54	32.351851851851855	29	36
68900	169	52	32.30769230769231	29	36
69000	180	54	32.333333333333336	29	36
69100	183	46	32.5	29	36
69200	184	48	32.5	29	36
69300	183	48	32.520833333333336	29	36
69400	184	47	32.680851063829785	29	36
69500	186	44	32.72727272727273	29	36
69600	188	44	32.65909090909091	29	36
69700	188	44	32.54545454545455	29	36
69800	184	53	32.62264150943396	29	36
69900	182	53	32.509433962264154	29	34
70000	186	55	32.54545454545455	29	34
70100	186	58	32.60344827586207	29	34
70200	190	56	32.660714285714285	29	34
70300	186	63	32.666666666666664	29	34
70400	185	63	32.6031746031746	28	34
70500	197	59	32.610169491525426	28	34
70600	197	61	32.65573770491803	28	34
70700	197	61	32.77049180327869	28	35
70800	197	56	32.732142857142854	28	35
70900	203	54	32.77777777777778	28	35
71000	206	53	32.75471698113208	28	35
71100	211	53	32.679245283018865	28	35
71200	205	52	32.55769230769231	28	35
71300	198	58	32.55172413793103	28	36
71400	194	61	32.540983606557376	28	36
71500	194	62	32.564516129032256	28	36
71600	189	66	32.56060606060606	28	36
71700	183	68	32.470588235294116	28	36
71800	173	69	32.31884057971015	28	35
71900	178	66	32.21212121212121	28	35
72000	180	69	32.11594202898551	28	35
72100	182	67	32	28	35
72200	175	72	32.05555555555556	28	35
72300	173	74	31.93243243243243	28	35
72400	168	61	32.14754098360656	28	35
72500	176	59	32.220338983050844	29	35
72600	173	59	32.33898305084746	29	35
72700	166	60	32.1	28	35
72800	162	61	32.032786885245905	28	35
72900	168	54	31.87037037037037	28	35
73000	169	54	31.87037037037037	28	35
73100	168	55	31.818181818181817	28	35
73200	168	54	31.796296296296298	27	35
73300	176	50	31.62	26	35
73400	175	48	31.770833333333332	26	35
73500	177	45	31.88888888888889	26	35
73600	186	46	32.02173913043478	26	36
73700	187	46	32.19565217391305	26	36
73800	191	41	32.4390243902439	26	36
73900	193	38	32.473684210526315	26	36
74000	196	37	32.45945945945946	26	36
74100	194	37	32.567567567567565	26	36
74200	192	34	32.294117647058826	26	35
74300	191	31	32.645161290322584	28	35
74400	191	32	32.6875	28	36
74500	200	32	32.71875	28	36
74600	194	36	32.5	28	36
