width: 600; height: 400
initialCount: 312, energy: 500, r: 1, growthRate: 0.1
initialCount: 50, energy: 500, metabolism: 1, reproductionThreshold: 1000, size: 9, speed: 0.2, type: Bloop2
Time	Food	Creatures	Size
130500	203	44	32.56818181818182
130600	199	52	32.84615384615385
130700	206	47	32.93617021276596
130800	208	47	33.191489361702125
130900	209	48	33.375
131000	201	56	33.69642857142857
131100	204	54	33.870370370370374
131200	199	53	33.81132075471698
131300	198	55	33.96363636363636
131400	195	58	33.93103448275862
131500	191	54	33.907407407407405
131600	187	61	33.78688524590164
131700	182	70	33.885714285714286
131800	186	73	33.97260273972603
131900	189	74	33.891891891891895
132000	180	83	33.93975903614458
132100	175	85	33.92941176470588
132200	160	84	34
132300	168	81	34.04938271604938
132400	175	74	34
132500	180	75	34.18666666666667
132600	174	77	34.1948051948052
132700	168	78	34.14102564102564
132800	161	74	34.108108108108105
132900	155	81	34.18518518518518
133000	150	81	34.08641975308642
133100	144	74	34.0945945945946
133200	146	74	34.12162162162162
133300	144	74	34.16216216216216
133400	145	65	34.03076923076923
133500	148	63	34.01587301587302
133600	149	60	34.15
133700	154	55	34.2
133800	158	50	34.26
133900	160	45	34.022222222222226
134000	168	42	34.166666666666664
134100	168	47	34.170212765957444
134200	167	50	33.98
134300	165	51	33.92156862745098
134400	166	54	34.03703703703704
134500	171	60	34.28333333333333
134600	168	59	34.3728813559322
134700	162	57	34.526315789473685
134800	163	52	34.75
134900	160	48	35.083333333333336
135000	160	51	35.03921568627451
135100	155	50	34.94
135200	157	50	34.86
135300	151	53	34.81132075471698
135400	149	57	34.80701754385965
135500	152	53	34.58490566037736
135600	157	52	34.34615384615385
135700	159	46	34.41304347826087
135800	158	41	34.73170731707317
135900	155	41	34.46341463414634
136000	164	39	34.256410256410255
136100	172	37	34.351351351351354
136200	177	36	34.22222222222222
136300	176	42	34.07142857142857
136400	175	45	33.955555555555556
136500	180	44	33.90909090909091
136600	177	47	34.06382978723404
136700	184	47	34.06382978723404
136800	178	55	33.92727272727273
136900	164	58	34.189655172413794
137000	167	60	34.333333333333336
137100	160	65	34.16923076923077
137200	157	71	34.309859154929576
137300	155	73	34.26027397260274
137400	156	73	34.57534246575342
137500	152	72	34.44444444444444
137600	155	71	34.605633802816904
137700	163	66	34.5
137800	161	63	34.317460317460316
137900	163	52	34.53846153846154
138000	166	52	34.46153846153846
138100	167	51	34.23529411764706
138200	170	50	34.32
138300	168	51	34.01960784313726
138400	165	47	33.91489361702128
138500	163	45	33.75555555555555
138600	170	44	33.65909090909091
138700	173	44	33.43181818181818
138800	174	48	33.583333333333336
138900	174	41	33.48780487804878
139000	187	40	33.25
139100	188	41	33.19512195121951
139200	196	39	33.23076923076923
139300	193	40	33.125
139400	203	39	33.333333333333336
139500	200	39	33.30769230769231
139600	202	42	33.023809523809526
139700	202	47	32.851063829787236
139800	202	53	32.924528301886795
139900	203	53	32.75471698113208
140000	195	57	32.666666666666664
140100	199	56	32.410714285714285
140200	198	53	32.471698113207545
140300	205	51	32.490196078431374
140400	198	46	32.5
140500	190	46	32.71739130434783
140600	187	46	32.65217391304348
140700	188	50	33.06
140800	191	50	32.84
140900	190	54	32.648148148148145
141000	190	59	32.728813559322035
141100	188	63	32.74603174603175
141200	183	61	32.39344262295082
141300	181	58	32.293103448275865
141400	187	62	32.193548387096776
141500	185	59	32.20338983050848
141600	182	59	32.66101694915254
141700	178	55	32.472727272727276
141800	175	57	31.982456140350877
141900	186	50	31.84
142000	184	52	31.807692307692307
142100	183	57	31.596491228070175
142200	177	56	31.232142857142858
142300	169	59	31.28813559322034
142400	170	59	31.45762711864407
142500	171	60	31.45
142600	172	63	31.11111111111111
142700	179	56	31.339285714285715
142800	187	53	31.30188679245283
142900	182	56	31.660714285714285
143000	173	61	31.901639344262296
143100	173	64	32.015625
143200	171	64	32.421875
143300	166	63	32.476190476190474
143400	166	62	32.403225806451616
143500	165	62	32.25806451612903
143600	170	57	32.75438596491228
143700	170	60	32.63333333333333
143800	172	63	32.26984126984127
143900	163	68	32.455882352941174
144000	167	61	32.57377049180328
144100	167	57	32.64912280701754
144200	168	57	32.578947368421055
144300	181	58	32.3448275862069
144400	188	54	32.666666666666664
144500	188	49	32.244897959183675
144600	191	49	32.326530612244895
144700	200	47	32.5531914893617
144800	203	48	32.333333333333336
144900	211	41	32.853658536585364
145000	216	37	32.486486486486484
145100	227	34	32.61764705882353
145200	229	34	32.64705882352941
145300	231	34	32.470588235294116
145400	234	34	32.44117647058823
145500	235	38	32.76315789473684
145600	239	41	32.609756097560975
145700	239	42	32.5
145800	240	37	32.62162162162162
145900	241	41	32.951219512195124
146000	248	48	32.833333333333336
146100	248	47	32.87234042553192
146200	243	50	32.92
146300	237	53	32.679245283018865
146400	233	59	32.30508474576271
146500	236	58	32.06896551724138
146600	230	61	31.83606557377049
146700	228	59	31.915254237288135
146800	218	69	32.08695652173913
146900	214	71	32.04225352112676
147000	210	70	32.15714285714286
147100	195	80	31.6875
147200	193	83	31.59036144578313
147300	188	82	30.926829268292682
147400	178	83	30.951807228915662
147500	176	84	30.595238095238095
147600	176	83	30.59036144578313
147700	172	81	30.62962962962963
147800	159	83	31.072289156626507
147900	150	87	31.20689655172414
148000	143	87	31.45977011494253
148100	155	87	31.620689655172413
148200	153	80	31.7875
148300	148	80	31.8
148400	148	77	31.77922077922078
148500	144	70	31.542857142857144
148600	148	68	31.779411764705884
148700	151	64	31.515625
148800	148	65	31.553846153846155
148900	156	59	31.508474576271187
149000	162	52	31.942307692307693
149100	167	51	32.1764705882353
149200	171	50	31.78
149300	178	46	32
149400	176	38	31.36842105263158
149500	179	37	31.83783783783784
149600	185	39	32.12820512820513
149700	188	42	31.904761904761905
149800	198	36	32.22222222222222
149900	202	35	32.114285714285714
150000	205	35	32.857142857142854
150100	199	43	32.72093023255814
150200	200	45	33.17777777777778
150300	203	47	33.53191489361702
150400	203	50	33.5
150500	199	52	33.28846153846154
150600	197	51	33.09803921568628
150700	192	51	32.88235294117647
150800	187	47	33.191489361702125
150900	187	51	33.431372549019606
151000	190	49	33.673469387755105
151100	191	54	33.81481481481482
151200	189	56	33.910714285714285
151300	179	53	34.056603773584904
151400	176	58	33.93103448275862
151500	180	55	33.763636363636365
151600	185	57	33.824561403508774
151700	197	49	33.83673469387755
151800	201	53	34.0188679245283
151900	201	55	33.72727272727273
152000	190	61	34.01639344262295
152100	181	67	34.298507462686565
152200	182	61	34.14754098360656
152300	178	69	34.08695652173913
152400	169	78	34.02564102564103
152500	173	77	34.103896103896105
152600	176	72	34
152700	171	67	34
152800	169	72	34.06944444444444
152900	168	63	34.36507936507937
153000	172	58	34.55172413793103
153100	169	59	34.71186440677966
153200	165	61	34.75409836065574
153300	166	58	34.741379310344826
153400	167	47	34.680851063829785
153500	166	48	35.020833333333336
153600	172	51	34.1764705882353
153700	166	54	34.24074074074074
153800	165	52	34.09615384615385
153900	167	51	34.13725490196079
154000	175	48	33.9375
154100	183	45	33.91111111111111
154200	182	47	34.40425531914894
154300	182	46	33.91304347826087
154400	184	46	33.67391304347826
154500	178	47	33.723404255319146
154600	177	52	33.88461538461539
154700	183	52	34.11538461538461
154800	183	53	33.84905660377358
154900	186	52	33.86538461538461
155000	185	53	34.528301886792455
155100	187	56	34.57142857142857
155200	181	56	34.625
155300	188	56	34.982142857142854
155400	179	59	35.220338983050844
155500	176	66	35.24242424242424
155600	172	65	35.15384615384615
155700	167	68	35.26470588235294
155800	168	69	35.26086956521739
155900	161	69	35.333333333333336
156000	158	64	35.03125
156100	157	61	34.98360655737705
156200	149	65	35.292307692307695
156300	150	61	35.442622950819676
156400	149	61	35.557377049180324
156500	137	62	35.435483870967744
156600	144	64	35.609375
156700	143	62	35.38709677419355
156800	145	59	35.3728813559322
156900	148	58	35.3448275862069
157000	149	53	35.113207547169814
157100	137	52	35.32692307692308
157200	136	51	35.627450980392155
157300	144	49	35.83673469387755
157400	154	47	35.87234042553192
157500	158	47	36.06382978723404
157600	168	40	36.3
157700	166	34	36.205882352941174
157800	176	30	36.3
157900	180	29	36.310344827586206
158000	186	28	36.07142857142857
158100	183	29	36.13793103448276
158200	193	27	36.03703703703704
158300	200	27	36.148148148148145
158400	202	29	36.03448275862069
158500	204	30	36.03333333333333
158600	206	28	35.92857142857143
158700	205	32	35.96875
158800	204	30	35.766666666666666
158900	206	29	35.793103448275865
159000	211	30	36
159100	216	38	36.026315789473685
159200	224	36	36.083333333333336
159300	226	35	35.97142857142857
159400	218	42	36.11904761904762
159500	226	46	36.15217391304348
159600	221	55	35.85454545454545
159700	220	64	35.828125
159800	222	68	35.86764705882353
159900	209	77	35.76623376623377
160000	200	90	35.82222222222222
160100	189	95	35.8421052631579
160200	181	91	35.857142857142854
160300	174	91	35.824175824175825
160400	159	96	35.770833333333336
160500	156	91	35.8021978021978
160600	156	97	35.855670103092784
160700	157	97	35.824742268041234
160800	159	101	35.742574257425744
160900	153	100	35.64
161000	147	97	35.56701030927835
161100	140	95	35.55789473684211
161200	140	87	35.54022988505747
161300	139	83	35.74698795180723
161400	134	77	35.87012987012987
161500	133	69	36.072463768115945
161600	137	71	35.80281690140845
161700	144	64	35.625
161800	142	63	35.38095238095238
161900	143	62	35.38709677419355
162000	152	61	35.50819672131148
162100	144	64	35.359375
162200	149	54	35.2962962962963
162300	147	57	35.24561403508772
162400	143	58	34.96551724137931
162500	149	56	35.035714285714285
162600	150	52	35.15384615384615
162700	149	52	35.03846153846154
162800	154	47	34.91489361702128
162900	157	43	35.06976744186046
163000	164	41	34.90243902439025
163100	161	36	34.69444444444444
163200	172	35	34.8
163300	172	30	35
163400	172	28	35.107142857142854
163500	176	24	35.041666666666664
163600	176	25	35.04
163700	182	27	35.111111111111114
163800	187	24	35.333333333333336
163900	198	22	35.31818181818182
164000	201	23	35.391304347826086
164100	206	25	35.44
164200	220	27	35.407407407407405
164300	224	24	35.375
164400	227	26	35.46153846153846
164500	230	25	35.52
164600	243	25	35.56
164700	236	37	35.62162162162162
164800	241	42	35.642857142857146
164900	242	46	35.65217391304348
165000	244	48	35.625
165100	244	52	35.67307692307692
165200	249	55	35.58181818181818
165300	246	52	35.57692307692308
165400	244	55	35.472727272727276
165500	244	56	35.535714285714285
165600	241	58	35.39655172413793
165700	233	67	35.32835820895522
165800	228	73	35.28767123287671
165900	221	72	35.27777777777778
166000	219	66	35.333333333333336
166100	211	75	35.346666666666664
166200	212	79	35.32911392405063
166300	203	88	35.42045454545455
166400	197	94	35.43617021276596
166500	182	98	35.42857142857143
166600	174	100	35.32
166700	171	99	35.37373737373738
166800	155	106	35.490566037735846
166900	143	106	35.490566037735846
167000	138	108	35.49074074074074
167100	139	107	35.39252336448598
167200	135	96	35.4375
167300	132	89	35.38202247191011
167400	135	77	35.298701298701296
167500	134	69	35.26086956521739
167600	137	61	35.16393442622951
167700	133	56	35.089285714285715
167800	135	46	34.97826086956522
167900	138	37	34.648648648648646
168000	139	38	35
168100	146	40	35.075
168200	149	38	35.55263157894737
168300	162	38	35.6578947368421
168400	168	38	36.10526315789474
168500	175	39	36.1025641025641
168600	179	34	36.1764705882353
168700	186	34	36.1764705882353
168800	190	31	35.96774193548387
168900	202	30	36.03333333333333
169000	210	29	35.93103448275862
169100	219	29	36.275862068965516
169200	232	27	36.2962962962963
169300	234	27	36.333333333333336
169400	228	31	35.935483870967744
169500	231	34	35.61764705882353
169600	234	37	35.75675675675676
169700	233	39	35.69230769230769
169800	235	42	35.69047619047619
169900	227	49	35.673469387755105
170000	225	48	35.9375
170100	223	46	36.21739130434783
170200	226	49	36.40816326530612
170300	228	52	36.19230769230769
170400	230	52	35.98076923076923
170500	229	53	35.9811320754717
170600	219	56	35.857142857142854
170700	207	64	35.71875
170800	208	65	35.723076923076924
170900	205	71	35.690140845070424
171000	205	69	35.57971014492754
171100	210	69	35.69565217391305
171200	201	71	35.563380281690144
171300	203	64	35.578125
171400	203	67	35.92537313432836
171500	206	65	35.84615384615385
171600	194	71	35.87323943661972
171700	198	74	35.9054054054054
171800	191	81	35.95061728395062
171900	190	80	35.975
172000	182	85	36.082352941176474
172100	166	98	36.16326530612245
172200	163	100	36.05
172300	148	100	36.13
172400	136	97	36.01030927835052
172500	141	92	35.97826086956522
172600	132	91	35.989010989010985
172700	135	85	35.92941176470588
172800	130	75	35.946666666666665
172900	123	72	36.09722222222222
173000	119	68	36.205882352941174
173100	130	63	36.25396825396825
173200	130	54	36.407407407407405
173300	131	52	36.40384615384615
173400	138	50	36.58
173500	148	50	36.54
173600	152	46	36.630434782608695
173700	155	38	36.578947368421055
173800	165	37	36.567567567567565
173900	166	35	36.714285714285715
174000	170	32	36.5625
174100	169	32	36.84375
174200	170	35	37.2
174300	175	35	37.22857142857143
174400	172	38	37.23684210526316
174500	179	35	37.17142857142857
174600	186	38	37.31578947368421
174700	183	37	37.62162162162162
174800	180	43	37.395348837209305
174900	180	42	37.30952380952381
175000	179	40	37.475
175100	177	41	37.46341463414634
175200	182	41	37.19512195121951
175300	186	40	37.225
175400	192	41	37.292682926829265
175500	194	44	37.25
175600	191	47	37.212765957446805
175700	190	44	37.15909090909091
175800	196	43	37.18604651162791
175900	199	43	37.44186046511628
176000	198	46	37.52173913043478
176100	202	48	37.583333333333336
176200	199	48	37.666666666666664
176300	189	59	37.6271186440678
176400	184	61	37.52459016393443
176500	185	65	37.276923076923076
176600	184	63	37.04761904761905
176700	177	66	37.121212121212125
176800	181	68	37.205882352941174
176900	173	73	37.26027397260274
177000	170	72	37.291666666666664
177100	160	75	37.28
177200	162	75	37.21333333333333
177300	156	78	37.166666666666664
177400	152	72	36.958333333333336
177500	149	71	37.028169014084504
177600	151	62	36.983870967741936
177700	154	62	37.096774193548384
177800	157	55	37.18181818181818
177900	165	50	36.92
178000	161	52	36.82692307692308
178100	159	50	36.92
178200	157	53	36.9622641509434
178300	157	54	36.72222222222222
178400	161	56	36.732142857142854
178500	157	57	36.68421052631579
178600	161	55	36.61818181818182
178700	168	57	36.64912280701754
178800	165	51	36.549019607843135
178900	165	51	36.64705882352941
179000	168	51	36.666666666666664
179100	178	51	36.6078431372549
179200	174	53	36.698113207547166
179300	172	59	36.898305084745765
179400	168	55	37.054545454545455
179500	163	57	37.19298245614035
179600	163	56	37.232142857142854
179700	162	59	37.25423728813559
179800	156	55	37.43636363636364
179900	159	60	37.3
180000	161	63	37.42857142857143
180100	164	63	37.285714285714285
180200	165	65	37.41538461538462
180300	161	62	37.41935483870968
180400	159	63	37.3968253968254
180500	163	65	37.55384615384615
180600	168	58	37.39655172413793
180700	171	52	37.46153846153846
180800	174	50	37.28
180900	178	50	37.56
181000	176	43	37.674418604651166
181100	171	48	37.458333333333336
181200	180	53	37.094339622641506
181300	177	59	37.40677966101695
181400	187	55	37.49090909090909
181500	195	53	37.39622641509434
181600	196	53	37.37735849056604
181700	204	52	37.40384615384615
181800	209	41	38.09756097560975
181900	200	44	38.04545454545455
182000	205	46	37.95652173913044
182100	200	46	38.15217391304348
182200	195	51	38.3921568627451
182300	193	50	38.54
182400	193	50	38.48
182500	189	50	38.72
182600	198	52	38.80769230769231
182700	197	56	39.05357142857143
182800	190	58	38.91379310344828
182900	184	61	38.967213114754095
183000	175	65	38.84615384615385
183100	170	76	38.828947368421055
183200	165	81	38.925925925925924
183300	159	81	38.93827160493827
183400	144	91	38.967032967032964
183500	132	96	39.052083333333336
183600	131	86	38.98837209302326
183700	133	82	38.9390243902439
183800	133	78	38.76923076923077
183900	136	73	38.89041095890411
184000	129	77	39.142857142857146
184100	126	74	39.17567567567568
184200	124	70	39.22857142857143
184300	128	67	39.55223880597015
184400	124	64	39.703125
184500	117	65	39.707692307692305
184600	120	59	39.728813559322035
184700	121	56	39.94642857142857
184800	129	58	40.12068965517241
184900	129	55	40.2
185000	134	51	40.1764705882353
185100	139	48	40.166666666666664
185200	143	40	40.625
185300	143	42	40.69047619047619
185400	142	36	40.666666666666664
185500	146	35	40.6
185600	154	38	40.63157894736842
185700	163	38	40.578947368421055
185800	167	40	40.475
185900	170	35	40.51428571428571
186000	181	35	40.542857142857144
186100	184	33	40.303030303030305
186200	179	35	40.25714285714286
186300	179	37	40.21621621621622
186400	187	39	40.17948717948718
186500	190	39	40.15384615384615
186600	193	37	40.21621621621622
186700	188	44	40.20454545454545
186800	186	42	40.30952380952381
186900	190	46	40.45652173913044
187000	203	46	40.34782608695652
187100	208	50	40.34
187200	209	47	40.297872340425535
187300	207	48	40.25
187400	210	45	40.022222222222226
187500	212	47	40.02127659574468
187600	201	53	40.16981132075472
187700	196	61	40.32786885245902
187800	201	62	40.41935483870968
187900	197	69	40.333333333333336
188000	181	78	40.294871794871796
188100	167	83	40.28915662650602
188200	168	80	40.275
188300	158	87	40.32183908045977
188400	154	89	40.449438202247194
188500	147	95	40.536842105263155
188600	148	96	40.541666666666664
188700	144	95	40.473684210526315
188800	136	93	40.526881720430104
188900	136	89	40.50561797752809
189000	130	88	40.38636363636363
189100	132	87	40.37931034482759
189200	135	81	40.358024691358025
189300	131	76	40.43421052631579
189400	124	76	40.38157894736842
189500	120	75	40.333333333333336
189600	111	65	40.323076923076925
189700	111	64	40.40625
189800	104	68	40.30882352941177
189900	99	64	40.390625
190000	104	58	40.51724137931034
190100	106	59	40.57627118644068
190200	114	50	40.58
190300	116	45	40.51111111111111
190400	119	44	40.52272727272727
190500	131	35	40.42857142857143
190600	131	33	40.303030303030305
190700	142	32	40.21875
190800	151	31	40.225806451612904
190900	168	29	40.13793103448276
191000	174	27	40.03703703703704
191100	182	25	39.64
191200	186	23	39.73913043478261
191300	194	22	39.54545454545455
191400	199	21	39.714285714285715
191500	199	25	40.04
191600	201	23	40.08695652173913
191700	213	20	40.2
191800	222	22	39.95454545454545
191900	231	22	40.13636363636363
192000	238	23	39.82608695652174
192100	234	31	39.516129032258064
192200	242	32	39.59375
192300	246	33	39.54545454545455
192400	247	36	39.416666666666664
192500	249	36	39.333333333333336
192600	255	33	39.60606060606061
192700	247	39	39.76923076923077
192800	250	42	39.69047619047619
192900	243	52	39.71153846153846
193000	241	54	39.77777777777778
193100	237	64	40.015625
193200	234	71	39.91549295774648
193300	229	74	39.986486486486484
193400	214	75	40.13333333333333
193500	207	76	40.39473684210526
193600	199	81	40.24691358024691
193700	198	91	40.02197802197802
193800	183	98	40.07142857142857
193900	172	102	40.068627450980394
194000	150	115	40.06956521739131
194100	141	118	40.04237288135593
194200	140	107	40.19626168224299
194300	128	103	40.271844660194176
194400	123	96	40.208333333333336
194500	126	92	40.16304347826087
194600	128	86	40.08139534883721
194700	129	77	40.12987012987013
194800	126	70	40.15714285714286
194900	125	64	39.96875
195000	131	54	40.074074074074076
195100	131	52	40.07692307692308
195200	128	48	40.104166666666664
195300	137	41	40.36585365853659
195400	135	41	40.51219512195122
195500	133	40	40.525
195600	136	44	40.70454545454545
195700	130	48	40.833333333333336
195800	134	48	40.8125
195900	136	48	40.916666666666664
196000	132	48	40.958333333333336
196100	136	50	40.88
196200	143	47	40.5531914893617
196300	144	48	40.625
196400	144	46	40.58695652173913
196500	147	37	40.37837837837838
196600	153	36	40.52777777777778
196700	151	35	40.542857142857144
196800	153	43	40.74418604651163
196900	149	47	40.765957446808514
197000	160	48	40.833333333333336
197100	158	49	40.57142857142857
197200	154	52	40.51923076923077
197300	157	49	40.46938775510204
197400	159	44	40.45454545454545
197500	158	46	40.43478260869565
197600	159	47	40.38297872340426
197700	164	47	40.51063829787234
197800	161	41	40.707317073170735
197900	159	41	40.78048780487805
198000	158	45	40.71111111111111
198100	154	52	40.53846153846154
198200	160	54	40.55555555555556
198300	152	57	40.771929824561404
198400	146	65	40.8
198500	142	66	40.65151515151515
198600	146	61	40.622950819672134
198700	142	68	40.61764705882353
198800	142	68	40.51470588235294
198900	146	67	40.73134328358209
199000	150	60	40.78333333333333
199100	144	62	40.774193548387096
199200	141	64	40.8125
199300	138	64	40.921875
199400	140	59	40.898305084745765
199500	141	61	40.90163934426229
199600	147	61	40.77049180327869
199700	148	57	40.824561403508774
199800	150	53	41.0188679245283
199900	155	51	41.15686274509804
200000	150	55	41.14545454545455
